PolyID,Volume
16215,21
16252,23.5555555555556
16216,26
16202,21
16203,22
16204,33
16205,33
16206,30
16208,32
16257,62.32
16209,94
16210,45
16211,91
16230,81.4545454545455
16214,24
16217,21
16224,30
16218,32
16219,45
16220,91
16231,50
16221,17.6666666666667
16222,27
16223,20
16330,23.0322580645161
16235,91
16315,109.142857142857
16225,57
16232,101
16233,42.2105263157895
16238,21
16361,19.864406779661
16234,23.5
16266,25.6666666666667
16226,27
16246,72
16227,50
16228,58
16248,83
16249,119
16236,31.5
16237,36
16239,23
16263,18
16240,27
16241,24
16242,21
16243,27
16244,27
16245,32
16247,58
16250,36.6666666666667
16251,24
16264,20
16253,25
16254,28
16255,33
16256,38.4
16258,58
16259,100
16260,50
16261,36
16262,29
16265,21
16293,32
16267,12
16268,34
16269,32
16270,72
16271,56
16382,48.6
16272,78
16273,89
16274,100
16276,50
16277,36
16278,25
16279,20
16280,32
16281,25
16295,30.2857142857143
16282,38
16283,34
16284,56
16285,54
16299,79
16331,84.5882352941177
16286,100
16287,54
16332,40
16288,34
16289,34
16290,25
16291,17
16292,17
16294,10
16296,32
16297,72
16334,76.5454545454546
16298,65
16300,70
16301,54
16302,54
16303,50
16304,39
16305,34
16306,42
16307,25
16308,25
16309,21
16310,20
16333,23
16311,25
16312,22
16313,56
16314,54
16335,69
16316,100
16317,28
16326,28
16318,25
16319,21
16320,20
16321,23
16323,83
16346,64
16324,100
16325,39
16327,25
16328,65
16329,64
16336,42
16374,39
16337,29
16338,23
16339,16
16340,21
16341,21
16342,25
16343,22
16344,54
16357,54
16358,52
16345,138
16347,64
16348,64
16349,33
16350,29
16351,23
16352,20
16353,20
16354,21
16355,27
16356,34
16369,102
16359,69
16375,33
16360,33
16362,20
16363,20
16364,20
16420,26.0285714285714
16365,12
16366,27
16367,52
16368,34
16423,61.5384615384615
16370,83
16371,138
16372,64
16373,28
16376,33
16377,27
16378,52
16379,30
16380,23
16381,19.6666666666667
16383,118
16384,69
16385,39
16386,32
16387,23
16388,20
16389,33
16390,21.5
16391,21
16430,25.7857142857143
16392,30
16393,23
16414,25
16394,102
16395,39
16396,64
16397,41
16421,39
16398,33
16399,32
16400,20
16401,58
16402,52
16620,30.859756097561
16403,30
16404,23
16411,23
16405,25
16406,69
16509,33
16443,53
16407,21
16408,58
16409,14
16410,14
16446,13
16412,13
16413,25
16436,83
16424,118
16415,83
16416,64
16417,39
16474,19.56
16476,26.4583333333333
16456,14
16422,25
16418,25
16449,55
16419,64
16425,41
16426,15
16427,15
16428,21
16442,22
16429,53
16431,34
16432,26
16433,27
16434,42
16435,39
16437,118
16438,41
16439,21
16440,19
16462,22
16441,31
16444,38
16445,27
16447,25
16448,25
16598,22.91
16450,53
16515,58.5384615384615
16451,41
16452,39
16453,21
16454,18
16455,25
16464,38
16457,25
16458,39
16459,120
16460,63
16475,21
16461,21
16484,19.1666666666667
16518,24.5
16463,22
16465,29
16466,23
16467,55
16468,42
16469,83
16470,55
16471,39
16472,38
16524,38
16473,25
16502,28.2307692307692
16486,28
16477,18
16478,27
16490,24.8
16479,27
16480,35
16481,25
16482,26
16492,37.125
16500,58
16483,53
16507,70
16485,29
16487,29
16511,20.5454545454545
16488,18
16489,27
16491,25
16602,56
16493,36
16494,69
16495,38
16496,38
16510,25
16497,13
16560,26.6363636363636
16649,33.49
16599,83
16498,39
16499,36
16501,37
16512,38
16503,28
16513,21
16504,35
16505,25
16514,52
16506,39
16508,58
16516,25
16517,25
16519,13
16520,24
16601,36.675
16521,25
16522,57
16557,90.75
16523,37
16525,29
16526,30
16559,23
16527,25
16528,25
16542,30
16529,24
16530,25
16531,23
16556,54
16532,57
16533,70
16534,37
16535,20
16536,30
16537,32
16538,25
16539,21
16540,28
16541,30
16543,25
16544,42
16577,55
16586,23
16545,24
16546,50
16627,68
16547,28
16548,21
16549,21
16550,20
16561,42
16551,29
16552,42
16553,57
16554,50
16555,50
16558,28
16572,30.4285714285714
16562,39
16563,29
16757,33.4375
16564,32
16565,56
16566,56
16567,57
16568,91
16569,94
16643,196
16570,27
16571,24
16573,30
16574,39
16575,32
16576,35
16596,23
16578,82
16603,97
16579,28
16580,27
16600,19
16581,45
16582,32
16583,32
16584,32
16585,35
16595,65
16658,70.5483870967742
16606,31
16587,24
16588,21
16589,16
16590,45
16591,32
16592,32
16678,35
16593,77
16594,56
16613,55
16597,61
16604,97
16605,53
16607,33
16608,28.5
16609,16
16610,56
16611,32
16621,32
16612,56
16614,65
16615,31
16616,53
16617,40
16618,24
16619,21
16780,58.73
16622,51
16637,51
16623,77
16624,65
16668,54
16625,31
16641,37
16626,59
16704,67
17012,149.391129032258
16628,53
16629,33
16630,35
16631,20
16632,30
16633,24
16634,21
16664,21
16635,45
16651,45
16636,35
16638,77
16639,80
16640,55
16656,31
16642,52
16644,157
16645,33
16706,22.5416666666667
16646,30
16647,23
16648,45
16650,56
16667,77
16652,77
16653,80
16654,55
16655,54
16657,47
16659,41
16660,59
16705,38
16670,25
16661,29
16671,28.5
16685,26
16714,16.0909090909091
16707,22.8461538461539
16662,20
16663,30
16665,35
16666,31
16690,55
16701,42
16669,27
16693,64
16726,25
16708,25.25
16710,34.8
16672,21
16673,21
16674,35
16675,24
16676,31
16677,56
16722,31.1111111111111
16703,39.5
16679,48
16680,59
16681,106
16682,115
16683,16
16684,30
16686,19
16687,26
16688,35
16781,39.8333333333333
16689,35
16691,63
16700,52
16692,59
16709,33
16694,30
16695,26
16716,20
16696,35
16697,40
16711,56
16720,64
16721,51.7647058823529
16698,50
16699,30
16733,43
16779,41.5
16702,59
16734,63.8888888888889
16801,61
16712,88.5
16876,178.790322580645
16713,22
16729,25.36
16715,18
16717,22
16718,35
16719,40
16723,63
16775,70.1875
16724,73
16735,67.75
16738,55.3333333333333
16725,61
16727,47
16728,19
16730,24
16731,37
16836,57.3962264150944
16741,44.5
16732,64
16742,40
16743,61.5882352941177
16736,88.5
16737,62
16763,61
16739,25
16740,40
16744,63
16838,74.0490196078431
16745,41
16746,56
16786,183
16803,68
16747,28
16748,34
16749,33
16750,40
16751,41
16752,43
16753,68
16783,53.6521739130435
16754,62
16755,90
16756,28
16758,57
16768,47
16759,54
16760,52
16761,56
16762,62
16764,55
16770,22
16765,41
16782,36.95
16766,32
16767,57
16769,151
16867,54
16787,44
16771,80
16772,82
16773,62
16784,55
16785,56
16794,65
16788,47
16774,56
16776,45
16777,61
16778,33
16789,55
16804,31
16790,51
16791,32
16792,36
16793,57
16795,46
16796,46
16797,28.5
16798,77
16808,77
16799,56
16818,56
16800,45
16833,215
16802,162
16813,39.4375
16825,66.3333333333333
16805,46
16806,44
16828,27
16807,10
16809,56
16890,47.4468085106383
16810,68
16811,68
16812,47
16814,57
16815,54
16816,28
16817,44.625
16819,28
16820,53
16821,87
16822,215
16823,56
16824,40
16864,44
16826,44
16827,43
16829,28
16830,28
16831,51
16832,215
16834,20
16835,37.1111111111111
16837,54
16844,47
16839,87
16863,54
16840,55
16841,68
16877,31.375
16851,37
16842,38
16843,54
16845,56
16846,28
16847,54
16848,68
16849,33
17011,118.421052631579
16850,25
16852,37
16853,38
16854,47
16855,47
16874,49
16856,28
16865,76
16857,58
16866,68
16858,67
16859,25
16868,38
16860,46
16926,54.1333333333333
16880,43
16872,93
16907,48.8888888888889
16861,54
16862,33
16869,37
16870,19
16871,38
16873,93
16908,64
16875,54
16897,74.9142857142857
16899,36.8571428571429
16878,32
16879,38
16881,93
16882,93
16883,37
17069,64.6644295302014
16909,70.6666666666667
16925,63
16884,28
16885,19
16886,28
16887,38
16888,57
16895,33
16889,37
16891,28
16892,36
16893,32
16894,50
16896,40
16953,22.0571428571429
16898,43
16906,53
16900,40
16901,40
16902,100
16916,182
16903,28
16927,45.1428571428572
16904,52
16905,19
16928,72
16910,31
16911,30
16912,43
16913,88
16914,19
16937,40
16915,69.5
16924,182
16951,83
16917,24
16930,58
16918,37
16919,25
16920,34
16929,62
16983,77.1904761904762
16921,67
16922,59
16923,182
16931,55
16932,43
16945,62
16933,62
16934,88
16935,41
16936,64
16938,95
16939,182
16952,30
16940,40
16941,26
16942,55
16943,41
16944,34
16946,41
16947,53
16948,54
16949,100
16950,176
16954,28
16966,44.1153846153846
16955,22
16956,55
16957,32
16958,34
16959,38
16960,41
16961,29
16962,64
16963,49
16972,71
16964,77
17014,55.5
17128,70.8305084745763
16965,28
16967,58
16968,31
16969,41
16982,29
16970,64
16971,49
16993,48
16973,40
16974,100
17013,104
16975,95
17017,81.0434782608696
16976,30
16977,31
16978,31
16979,25
16980,33
16981,23
16984,71
16985,135
16986,83
16987,7
16988,52
17015,34.7692307692308
16989,22
16990,25
17036,31.4230769230769
17007,109.4
16991,70
16992,41
16994,69
17043,104
16995,29
16996,7
16997,32.5
16998,52
16999,31
17000,22
17024,39.5
17001,98
17016,85
17002,71
17003,40
17004,104
17018,11
17005,11
17019,45
17034,22
17020,31
17006,35
17052,87.5714285714286
17008,155
17029,87.8823529411765
17009,40
17042,112.611111111111
17184,90.7980769230769
17088,100.909090909091
17010,104
17021,89
17022,7
17023,45
17046,16
17035,22
17025,38
17026,35
17319,48.4186046511628
17027,35
17087,59
17028,98
17041,81
17030,41
17031,40
17032,40
17098,85.0625
17033,74
17050,25
17037,50
17038,35
17039,49
17040,47
17092,68.375
17056,40
17044,89
17045,24
17047,32
17048,31
17085,37.3
17049,40
17062,44
17068,44
17051,67
17053,59
17054,47
17079,63.5
17103,80.109375
17055,40
17057,82
17058,7
17059,32
17060,25
17061,46
17063,67
17064,47
17065,107
17066,66
17112,83
17094,41
17082,51.2857142857143
17067,52
17086,59
17095,49.7272727272727
17072,81
17070,40
17090,52
17091,31
17122,43.695652173913
17071,49
17073,107
17074,106
17075,64
17089,81
17076,31
17077,44
17078,31
17080,35
17093,66
17081,66
17083,40
17084,44
17096,49
17102,96
17097,64
17118,59
17099,69
17100,61
17101,47
17124,59
17125,88
17104,106
17105,32
17106,12
17107,11
17146,10
17108,52
17135,35
17109,61
17110,59
17111,60
17113,204
17156,49
17114,64
17115,12
17116,12
17129,11
17117,23
17174,31
17119,32
17134,57
17120,61
17121,59
17123,60
17126,37.3333333333333
17127,32
17130,10
17131,36
17132,59
17133,52
17346,51.304
17136,51
17181,73
17137,57
17138,57
17139,53
17140,53
17141,204
17142,196
17143,97
17144,99
17145,22
17147,23
17148,57
17149,57
17150,25
17151,51
17152,69
17153,61
17154,57
17185,86.9420289855073
17155,62
17187,204
17182,190.4
17397,95.6049382716049
17157,106
17158,39.3333333333333
17159,31
17160,19
17161,57
17162,57
17163,69
17183,61
17164,57
17165,53
17166,53
17167,71
17168,204
17169,204
17170,99
17171,22
17172,54
17173,31
17175,69
17176,54
17177,71
17186,50.6
17188,39
17178,22
17179,31
17238,57.7358490566038
17189,57
17219,51.8421052631579
17190,118
17191,80
17213,45
17180,45
17192,31
17193,23
17194,57
17280,29.1111111111111
17195,24
17196,24
17232,66
17197,52
17198,93.6666666666667
17199,64
17200,39
17216,22
17201,35
17202,59
17203,91
17241,47
17204,69
17205,61
17206,79
17207,34
17208,118
17209,41
17210,80
17211,54
17212,142
17214,98
17215,39
17217,25
17218,26
17231,38.5384615384615
17220,57
17293,87.3611111111111
17221,25
17222,91
17223,34
17224,24
17503,208.2
17286,129
17225,137
17226,39
17227,22
17228,25
17229,26
17230,59
17242,60.3333333333333
17233,142
17285,145
17234,39
17235,35
17291,26
17236,24
17298,35.3478260869565
17237,21
17254,42.6666666666667
17239,59
17240,35
17243,61
17244,70
17245,32
17246,32
17261,56
17247,45
17287,137
17295,165.894736842105
17328,181
17248,39
17249,33
17250,36
17251,24
17252,25
17253,26
17255,41
17366,53.6666666666667
17289,49.875
17256,49
17290,49
17257,38
17258,38
17259,41
17260,41
17294,56
17262,142
17263,80
17264,167
17265,38
17266,36
17267,24
17268,25
17269,24
17270,24
17332,37.8
17320,52.4545454545455
17288,54.0833333333333
17271,35
17272,41
17312,69
17273,57
17274,142
17275,155
17276,48
17292,25
17277,24
17278,24
17279,33
17344,29
17281,69
17398,29.0588235294118
17282,63
17310,63
17283,41
17284,45
17296,185
17297,34
17402,42.5764705882353
17317,27.0909090909091
17299,33
17300,24
17301,25
17302,23.25
17303,21
17304,68
17305,44
17306,43
17307,63
17308,69
17401,59.1818181818182
17309,79
17311,80
17400,57.7777777777778
17313,142
17314,155
17315,81
17316,56
17318,30
17321,44
17322,68
17323,59
17335,59.4
17324,71
17325,70
17350,73.6
17409,29.7068965517241
17326,155
17327,155
17399,74
17412,19.5483870967742
17340,28
17329,30
17330,26
17331,29
17345,46.5454545454546
17333,63
17334,63
17336,25
17337,63
17338,83
17339,142
17353,102
17341,41.4
17342,54
17343,30
17347,44
17348,57
17349,20
17351,67
17352,67
17354,22
17355,22
17356,35
17357,59
17358,22
17359,29
17377,40
17360,39
17419,37.5
17361,57
17362,142
17363,22
17426,30.6666666666667
17364,59
17376,25.1
17365,40
17428,49.5
17367,76
17368,56
17369,91
17370,64
17371,83
17372,58
17373,142
17374,142
17425,136.138888888889
17375,28
17378,40
17379,54
17380,76
17381,44
17382,42
17403,42
17383,42
17404,67
17384,71
17385,30
17386,30
17387,70
17405,58
17395,116
17410,69
17388,142
17389,142
17390,30
17406,32
17391,72
17418,55
17392,42
17431,82
17393,71
17407,31
17422,72
17408,70
17394,64
17411,59
17396,142
17471,33.6875
17413,65
17438,28.1666666666667
17414,45.5
17415,40
17416,72
17417,80
17420,71
17421,29
17423,64
17497,68.3010752688172
17424,142
17437,27.8571428571429
17427,40
17429,55
17430,31
17432,59
17433,31
17434,70
17435,63.7777777777778
17454,120
17436,14
17446,20
17439,58.75
17440,23
17441,80
17442,56
17484,50.1052631578947
17449,79
17443,77
17466,60
17444,94
17445,38
17447,29
17448,23
17450,82
17451,71
17452,31
17550,34.4285714285714
17453,77
17671,52.5037037037037
17526,64
17455,32.8333333333333
17456,25
17457,29
17458,39
17459,14
17460,56
17461,51
17462,82
17463,82
17464,82
17477,63
17465,42
17498,26.5
17467,51.6666666666667
17468,48
17469,94
17470,120
17472,29
17473,39
17474,61
17475,14
17476,51
17478,57
17488,28
17479,34
17480,29
17481,39
17482,52
17483,20
17499,32
17485,25
17500,18
17486,75
17487,46
17489,29
17490,29
17491,39
17492,20
17493,58
17522,51.2142857142857
17494,75
17495,46
17496,56
17501,43.3333333333333
17502,49
17504,94
17505,97
17517,29
17506,29
17507,25
17519,26.1428571428571
17508,34
17521,56
17509,53
17510,82
17511,18
17562,77.9333333333333
17512,35
17513,56
17514,50
17515,68
17516,68
17518,29
17520,32
17523,27
17524,46
17525,35
17527,47.5
17528,68
17529,68
17530,29
17531,28
17541,25.8333333333333
17532,45
17557,46.5483870967742
17544,53
17627,82
17546,27
17533,51
17534,35
17535,89
17536,68
17537,29
17538,26
17539,39
17540,1
17542,41
17543,53
17545,61
17547,27
17563,51
17564,51
17548,51
17549,51
17551,35
17591,174
17552,55
17553,50
17554,39
17555,16
17556,35
17584,45
17696,45.2333333333333
17558,53
17571,53
17559,61
17560,42.5
17561,37
17565,51
17566,51
17577,51
17567,64
17568,39
17601,31.5
17597,26
17569,11
17623,20
17583,36
17593,46
17570,43
17572,42
17598,30.3333333333333
17573,97
17574,97
17575,51
17576,51
17578,34
17579,31
17580,45
17599,33
17581,31
17582,16
17600,48
17585,54
17586,61
17620,42
17587,27
17588,97
17589,97
17590,31
17592,146
17602,49
17603,49
17594,42
17604,35.6666666666667
17605,40
17595,97
17596,31
17606,75
17621,49
17615,146
17622,85
17607,30
17608,61
17609,20
17610,45
17611,49
17612,42
17613,31
17614,174
17616,30
17617,26
17618,25.5
17619,61
17641,72
17682,56
17624,55
17625,33
17626,61
17628,29
17629,40
17630,46
17631,31
17640,59
17648,32
17632,13
17633,48
17634,72
17681,61.1333333333333
17782,80.7454545454546
17643,55
17635,50
17741,38.1764705882353
17646,38.3333333333333
17636,33
17637,46
17638,25
17639,25
17642,38
17697,58.551724137931
17644,50
17645,29
17647,25
17661,68
17649,13
17650,42
17651,53
17652,50
17653,33
17654,52
17655,52
17656,27
17657,40
17658,40
17659,25
17660,32
17662,72
17683,49
17663,55
17664,42
17665,42
17684,53
17675,50
17666,61
17667,41
17668,26
17669,40
17670,59
17672,72
17673,36.3333333333333
17685,42
17674,42
17676,52
17677,26
17678,27
17679,45
17680,32
17686,67
17687,36
17740,45
17688,51.2
17689,40
17690,43
17691,7
17692,45
17693,62
17694,116
17736,91
17695,75
17739,43
17698,42
17699,53
17700,52
17701,40
17702,27
17703,34
17704,45
17721,103.142857142857
17722,63
17705,37
17723,30
17706,27
17707,31
17708,47
17709,55
17710,54
17711,52
17712,85
17713,40
17714,51.0714285714286
17758,24
17715,43
17716,43
17717,34
17718,45
17719,45
17720,45
17724,25
17725,31
17726,44
17753,54.4782608695652
17727,72
17728,53
17729,31
17730,51
17774,69
17731,52
17732,26
17733,32
17734,35
17735,52
17777,43
17737,25
17738,13
17778,55
17754,72
17776,40.25
17742,50
17743,52
17744,34
17745,26
17760,35
17769,45
17746,52
17747,63
17748,63
17749,13
17750,20
17751,29
17752,9
17755,79
17756,52
17757,52
17843,36.4222222222222
17759,35
17761,63
17762,29
17763,20
17764,44
17765,55
17803,52.9622641509434
17766,53
17780,54.2857142857143
17767,79
17768,65.5
17770,37
17809,63
17771,71
17772,28
17779,63
17773,53
17775,79
17781,36
17785,44
17835,58.974358974359
17783,24
17791,35
17822,44.7391304347826
17784,13
17786,51
17797,48
17787,91
17788,47
17789,79
17799,24
17790,47
17792,52
17793,148
17794,71
17795,30
17796,36
17798,79
17820,45.2222222222222
17918,37.4814814814815
17800,66
17842,47.1764705882353
17801,45
17802,36
17927,60.7441860465116
17804,36
17805,36
17806,17
17807,40
17808,47
17821,83
17841,44.7142857142857
17813,78
17910,148
17810,14
17811,48
17812,47
17814,36
17815,48
17816,91
17817,47
17818,79
17819,40
17823,78
17824,32
17825,65
17826,14
17844,45
17827,47
17828,17
17848,43.32
17829,40
17830,39
17845,73.5
17831,47
17832,36
17846,43
17847,71
17849,33
17833,47
17834,79
17836,27
17837,27
17838,147
17852,45
17839,32
17840,45
17857,66
17850,47
17851,27
17853,32
17854,51
17855,32
17856,32
17858,39
17867,25
17859,70
17860,47
17887,45.3333333333333
17861,39
17903,42.6153846153846
17862,90
17863,33
17870,35
17864,92
17865,71
17866,33
17868,44
17869,55
17871,80
17880,80.2727272727273
17872,39
17873,27
17874,44
17919,86.6190476190476
17875,51
17876,51
17877,52
17878,43
17879,70
17881,65
17882,50
17883,27
17884,25
17885,39
17886,35
17902,29.8888888888889
17894,56
17888,66
17889,46
17890,41
17891,41
17892,81
17893,34
17913,72
17895,30
17896,49
17897,92
17898,70
17924,63
17899,65
17900,50
17901,28
17920,34
17921,33
17928,46
17904,92
17905,25
17906,53
17907,51
17908,32
17909,43
17922,30.5
17911,1
17912,27
17964,48
17923,64
17914,13
17915,58
17933,84.2
17916,53
17917,32
17984,64
17925,81
17926,50
17936,26
17943,56.375
17929,69
17930,69
17931,23
17932,43
17934,31
17935,51
17937,48
17938,48
18005,25.2115384615385
17939,38
17940,42
17941,79
17942,28
17952,82.8
17944,48
18028,69
17978,38.2
17945,43
17946,42
17982,44.4313725490196
17947,29
17948,35
17949,49
17950,93
17951,82.7777777777778
17953,42
17954,27
17955,72
17969,19
17956,35
17957,38
17991,32
18001,65
17958,65
17959,78
17960,34
17961,42
17962,27
17963,33
17965,20
17966,77
17967,48
17968,43
18014,30
18102,85.1428571428571
17970,93
18003,78
17971,43
17972,28
17973,36
17974,64
17975,77
17976,48
17977,23
17979,55
17980,43
17981,30
17983,38
18064,48
18002,78
17985,36
17986,27
18004,29.1111111111111
17987,60
17988,77
17989,23
17990,44
17992,23
17993,23
17994,64
17995,64
17996,77
18010,55
18012,52
17997,44
17998,44
17999,24
18000,73
18106,88
18119,73.72
18006,36
18021,27
18007,28
18008,28
18009,77
18011,49.6666666666667
18013,43
18015,53
18016,34
18017,47
18018,73
18019,51
18045,48
18020,81
18035,62
18022,23
18053,41.4642857142857
18023,81
18024,81
18025,64
18026,77
18027,73
18029,43
18030,28
18031,28
18032,47
18033,48
18034,78
18036,39
18037,77.6
18038,59
18049,77
18039,56
18040,55.2
18041,51
18042,51
18043,43.4285714285714
18044,51
18046,28
18047,20
18067,62
18048,86
18099,59
18050,34
18051,33
18086,29
18052,20
18054,42
18055,33
18066,39
18056,86
18057,59
18058,37
18059,28
18060,34
18061,106
18062,106
18100,65.1052631578947
18063,63
18065,31
18068,74
18078,59
18069,78
18080,56
18070,34
18071,33
18072,34
18073,33
18105,48
18178,62.1063829787234
18074,31
18103,36
18075,20
18125,39.8064516129032
18076,33
18077,85
18079,42
18081,73
18082,65
18160,59.7704918032787
18101,45.8
18083,28
18084,27
18085,63
18108,31
18087,20
18126,39
18088,62
18089,62
18090,62
18091,59
18092,73
18093,73
18094,61
18095,43
18114,31
18096,28
18116,33
18104,68
18097,108
18098,27
18107,70
18109,21
18110,62
18111,42
18112,61
18113,64
18127,57.4444444444444
18115,43
18117,108
18118,29
18120,55
18121,70
18122,50.5
18123,35
18124,35
18134,36
18128,42
18163,108
18129,56
18130,70
18131,35
18132,21
18142,23
18133,42
18149,68
18135,80
18136,49
18137,108
18138,108
18391,70.4778761061947
18139,64.9090909090909
18140,29
18141,70
18150,40
18143,80
18144,42
18145,42
18146,51
18218,68.4583333333333
18147,55
18148,36
18151,36
18152,45
18153,41
18179,70
18154,62
18155,62
18156,33
18157,28
18226,15.6666666666667
18175,22
18158,44
18159,42
18168,52
18161,41
18162,3
18164,55
18165,19.5
18180,33
18166,60
18167,46
18192,36
18205,61
18169,84
18170,71
18171,70
18172,56
18173,62
18174,33
18176,44
18190,36
18181,58
18191,29
18177,84
18244,65.8695652173913
18182,24.5
18183,43
18184,56
18197,37.8333333333333
18185,22
18186,59
18187,40
18188,54
18189,36
18217,28
18204,37
18193,61
18194,88
18195,84
18196,37
18222,54.9090909090909
18198,22
18199,51
18200,54
18201,36
18202,44
18203,6
18206,71
18207,37
18208,70
18209,76
18210,83
18223,28
18234,29
18224,30
18211,34
18212,40
18213,40
18214,54
18215,74
18216,44
18230,31.3636363636364
18219,61
18220,0
18266,74.7692307692308
18221,56
18235,31.3333333333333
18225,30
18227,40
18228,40
18239,54
18282,50
18298,48.8076923076923
18229,39
18290,30.6363636363636
18231,36
18259,79
18264,111
18232,60
18233,28
18236,39
18237,7
18238,40
18270,54
18240,56
18241,36
18291,39.5
18258,35
18242,79
18260,62
18243,70.5
18245,56
18246,47
18247,29
18248,30
18249,28
18250,39
18251,40
18273,50
18252,40
18253,56
18254,74
18255,39
18256,24
18284,38
18393,35.0441176470588
18257,36
18261,58
18262,37
18263,61
18265,37
18293,91.1515151515152
18328,56
18267,29
18268,28
18283,57.4193548387097
18269,55
18271,54
18272,54
18274,56
18275,39
18276,40
18277,24
18285,29
18286,52.8846153846154
18278,37
18287,34
18288,17
18279,39
18280,40
18365,44.8125
18289,42.3333333333333
18281,79
18292,61.4
18294,67
18295,0
18296,39
18297,34
18299,56
18300,39
18312,39
18301,39
18316,33.2666666666667
18302,46
18303,82
18304,63
18320,61
18305,61
18306,37
18307,101
18345,118
18308,48
18309,39
18310,55
18311,54
18333,42.8
18334,39
18313,32
18321,86
18314,29
18315,43
18317,31
18318,48
18319,67
18358,35.8888888888889
18322,8
18323,43
18324,32
18325,35.5
18326,59
18375,58
18327,62
18343,85
18329,39
18330,18.5
18331,31
18332,27.5
18351,34
18352,70
18335,39
18336,39
18364,76.0909090909091
18337,99
18338,8
18339,8
18340,31
18341,48
18342,59
18344,83
18346,56
18347,26
18348,39
18349,34
18350,8
18353,47
18363,64
18354,39
18355,39
18384,25
18356,62
18417,63.2564102564103
18357,54.2
18392,52.625
18378,34
18409,31
18359,8
18360,32
18381,34.5
18361,47
18362,47
18366,8
18367,41
18368,33
18369,28
18370,37
18371,40
18372,48
18373,46
18374,46
18394,49.7142857142857
18407,51
18376,51
18377,39
18379,31
18380,8
18387,47
18382,47
18395,47
18383,33
18385,61
18386,38
18388,40
18509,27.7272727272727
18389,48
18390,56
18404,35
18405,85
18396,41
18434,34.5277777777778
18397,31
18398,74
18399,46
18400,113
18426,38.6111111111111
18401,48
18414,30
18402,56
18403,58
18406,113
18420,113
18408,31
18410,70.25
18411,52.4
18412,45
18442,53.5625
18427,48
18413,48
18415,30.4
18416,29.6666666666667
18456,70
18418,113
18419,113
18421,113
18422,32
18423,46
18439,41.6666666666667
18444,75.3333333333333
18424,81
18425,41
18428,74
18429,48
18430,48
18513,62.65
18681,62.3595505617978
18457,57
18431,34
18432,41
18433,41
18435,31
18436,31
18437,63
18438,32
18440,47
18441,92
18443,31
18445,48
18498,22.304347826087
18446,48
18459,41
18447,49
18448,32
18449,41
18450,46
18451,31
18452,36
18453,37
18454,51
18455,36
18470,68
18458,34
18499,31.4
18460,31
18461,12
18462,47
18463,47
18464,32
18465,32
18466,9
18467,31
18468,36
18469,189
18546,51
18486,31
18487,15
18471,47
18496,52
18472,54
18473,32
18494,36.3333333333333
18474,59
18475,39
18476,65
18477,15
18478,31
18479,22
18480,28
18481,28
18495,44
18482,53
18492,42
18483,62
18484,50
18485,42
18500,54
18488,85
18489,32
18563,58.25
18523,22.25
18490,31
18497,51
18507,45.6875
18508,27
18491,28
18635,67.7
18493,75
18573,60.2941176470588
18517,44.2727272727273
18501,44
18534,59
18502,44
18503,36
18504,36
18505,65
18506,52
18510,41
18525,53
18511,54
18512,62
18514,75
18515,75
18516,51
18518,68
18519,31
18520,54
18521,44
18522,54
18524,22
18539,24
18541,39
18526,50
18527,68
18528,62
18529,75
18530,75
18531,31
18532,52
18533,59
18535,42
18536,54
18537,22
18655,28.96
18538,20
18591,27.5925925925926
18567,42.1428571428571
18540,41
18542,0
18556,51
18543,68
18544,57
18618,57
18545,54
18619,76
18547,25
18548,25
18549,31
18562,52
18576,54
18550,54
18551,103
18552,52
18553,22
18554,27
18555,53
18557,68
18558,63.4444444444445
18559,54
18597,53
18560,25
18561,31
18587,23
18564,59
18628,36
18578,61
18565,24
18566,27
18676,46.5555555555556
18678,27
18623,45
18568,50
18569,50
18570,54
18571,90
18572,75
18636,71
18574,25
18575,30
18577,54
18579,52.6666666666667
18580,50
18581,38
18582,39
18583,34
18584,50
18585,53
18624,61.0434782608696
18586,90
18620,38
18621,46.5714285714286
18588,54
18589,72
18631,52
18622,30
18590,25
18592,24
18593,27
18594,33
18595,51
18596,90
18598,63
18614,41
18625,41
18599,51
18626,161
18600,20
18601,20
18602,20
18627,26.7916666666667
18603,23
18604,52
18605,42
18606,17
18629,89
18630,14
18607,7
18632,23
18608,33
18609,51
18610,68
18611,90
18612,53
18633,63
18613,64
18634,67
18615,53
18616,53
18637,76
18617,51
18671,131
18649,22.6666666666667
18638,20
18639,20
18640,36
18641,14
18642,35
18643,53.6666666666667
18766,30.3
18644,33
18645,34
18661,84
18646,44
18647,42
18648,64
18650,26
18651,36
18652,36
18685,17
18653,15.6666666666667
18688,35
18654,41.3333333333333
18656,30
18657,28
18658,69
18743,58.3846153846154
18659,34
18660,29
18662,42
18663,120
18664,90
18665,58.5
18666,40
18667,71
18902,56.4666666666667
18668,76
18669,51
18670,163
18672,26
18683,91
18673,42
18870,37.6625
18674,45
18689,28
18784,38.4893617021277
18675,25
18677,47
18679,29
18680,90
18694,102
18682,46
18684,91
18686,37
18687,44
18690,39
18691,103
18692,31
18744,107.037037037037
18693,120
18695,102
18862,77.0625
18696,40
18697,76
18698,163
18699,36
18700,17
18701,17
18746,61
18702,27
18703,34
18704,34
18705,47
18706,47
18728,44
18707,31
18708,54
18709,77
18710,80
18711,80
18712,36
18713,26
18714,70
18715,40.6666666666667
18716,63
