PolyID,Height
13758,32
13760,28.25
13761,27
13762,30
13763,30
13826,33
13764,33
13765,14
13767,27
13768,37
13769,43
13770,43
13771,43
13772,46
13773,25
13774,32
13775,34
13776,30
13803,28
13778,27
13779,33
13780,29
13781,10
14082,24.5762711864407
13783,31
13784,31
13793,31
13785,33
13797,33
13787,29
13788,28
13789,31
13790,31
13880,33.1891891891892
13791,35
13792,31
13794,29
13795,34
13850,30
13814,29.3333333333333
13796,33
13843,26.3529411764706
13856,23.5
13820,40
13807,40
13799,46
13800,34
13801,20
13815,33
13804,27.5
13805,28
13806,18
13808,35
13809,34
13810,20
13811,30
13812,27
13813,23
13816,33
13824,33
13817,33
13818,33
13861,25.25
13842,26
13819,19
13863,33.3684210526316
13821,46
13829,29
13822,31
13823,29
13913,29
13837,29
13825,33
13838,25
13827,40
13839,40
13840,40
14450,30.2128637059724
13828,31
13841,31
13830,34
13831,28
13832,29
13844,26
13845,30
13846,30
13956,27.6186440677966
13847,40
13848,20
13849,29
13851,29
13853,26.3214285714286
13854,16
13855,27
13864,40
13857,20
13946,43.7829457364341
13869,31
13858,34
13859,31
13860,1
13912,33.9117647058824
13873,28
13862,26
14016,39.2424242424242
13865,15
13866,24
14017,20.8
13867,46
13868,31
13870,31
13871,34
13872,34
13874,26
13875,25.8
13876,16
13877,33
13878,36
13879,40
13889,20
14115,24.76
13906,29.2857142857143
13881,31
13882,31
13883,29
13884,26
13885,26
13886,16
13902,33.8333333333333
13887,34
13888,38
13890,29
13927,29.3076923076923
13943,32.875
13954,33
13891,33
13892,34
13893,14
14109,27.5376344086022
13894,34.8823529411765
13895,33
13896,31
13910,31
13897,31
13932,28
13898,34
13899,34
13900,28
13901,25
14028,25
13917,29.5
13996,35.7887323943662
13903,29
13904,31
13905,41
13907,31
13908,32
13909,33
13911,31
13944,29
13914,21
13915,26
13916,25
13918,36
13919,36
13920,32
13922,40
13923,40
13924,15
13936,30
13925,30
13945,29.4285714285714
13926,41
14065,31.4166666666667
13947,29
13953,31
13964,23
13948,34.5
13928,29
14356,26.962890625
13929,33
13930,33
13931,31
13949,26
13933,32
13950,32
13951,31
13934,36
13935,40
13937,29
13952,41
13938,41
13962,46
14066,29
13939,31
14067,25.8571428571429
13970,35
13955,33
13940,14
13941,15
13957,31
13958,31
13959,36
13960,31
13961,29
13963,29
13990,30.9310344827586
13965,31
13966,31
13967,30
13968,34
13969,29
13971,33
13972,31
13974,29
13975,27
13976,31
13977,31
13986,34
14128,44.247311827957
13989,27
13978,30
13979,35
13980,16
13981,14
13982,31
13983,15
13984,29
13985,26
13987,40
14045,22.8235294117647
14168,26.2553191489362
13988,27.7272727272727
14284,30.8120805369128
14048,31
14003,31
13991,18
13992,31
13993,35
13994,29
13995,29
13997,37
13998,37
13999,17
14000,15
14001,32
14018,32
14002,29
14004,31
14005,31
14006,29
14007,20
14008,29
14009,33
14010,33
14063,28.6774193548387
14011,34
14012,34
14013,34
14068,28
14134,27.5609756097561
14070,32.9090909090909
14014,37
14015,40
14030,14
14032,17
14019,29
14020,27
14021,31
14022,15
14023,31
14024,33
14025,34
14077,32
14026,27
14064,28.0697674418605
14027,29
14029,25
14098,31
14031,31
14033,29
14046,31
14118,30.1780821917808
14034,30
14035,31
14036,29
14037,26
14038,34
14039,34
14079,30
14069,34.25
14040,32
14041,32
14081,39.75
14042,40
14043,14
14074,19.8
14345,29.8414985590778
14044,17
14102,22.859649122807
14047,29
14049,31
14050,31
14051,31
14052,26
14053,29
14054,34
14110,32.3235294117647
14055,30
14071,31
14072,32
14056,32
14073,32
14057,40
14058,14
14059,30
14178,29.7922077922078
14060,31
14075,31
14076,43
14061,31
14078,28
14080,33
14083,32
14091,30
14084,31
14085,31
14086,31
14087,27
14088,14
14089,27
14090,27.3333333333333
14092,43
14129,30.46875
14093,31
14094,43
14095,27
14096,28
14272,28.2981366459627
14317,29.9387755102041
14097,27
14193,34.3939393939394
14111,30
14099,39
14113,28.3333333333333
14100,31
14101,31
14103,30
14104,29
14169,31.6727272727273
14119,31
14105,31
14106,31
14107,31
14325,33.2025316455696
14108,27
14124,27
14112,38
14114,16
14116,46
14117,30
14170,28
14120,21.6666666666667
14121,16
14122,31
14123,31
14188,38.4313725490196
14125,31
14126,22.8
14127,24
14171,36.3684210526316
14130,31
14131,27
14142,27.6666666666667
14144,30
14132,25
14133,29
14135,24
14136,31
14137,32
14172,27.2222222222222
14138,15
14139,32
14140,30
14173,30
14141,31
14143,32
14145,30
14146,28
14237,28.9195402298851
14147,29
14148,24
14149,23
14150,21.25
14151,31
14152,14
14153,21.3333333333333
14176,26.3333333333333
14177,36.5
14184,29.1707317073171
14154,31
14174,28
14302,29.0086956521739
14155,28
14156,29
14157,30
14158,31
14159,35
14175,38
14160,16
14181,25.4
14389,27.8716216216216
14161,43
14162,29
14163,30
14164,31
14165,24
14166,27
14167,32
14179,31
14180,38
14182,31
14183,43
14185,31
14186,29
14187,17
14224,36.6875
14189,37
14232,39.078431372549
14190,31
14233,22.859375
14191,31
14234,25.1290322580645
14192,29
14231,36.1666666666667
14258,39.3921568627451
14194,30
14226,29
14195,34
14196,33
14367,28.5695364238411
14197,18
14198,18
14199,18
14200,28
14201,29
14202,38
14236,30
14203,27
14204,28
14205,29
14206,35
14207,36
14208,34
14209,14
14210,31
14211,34
14212,27
14213,12
14214,32
14215,29
14685,31.1045045045045
14235,34.6923076923077
14216,14
14217,34
14242,20.1666666666667
15282,31.18993621545
14218,30
14219,27
14239,31.1666666666667
14220,26
14510,28.7229437229437
14221,35
14222,36
14223,36
14225,14
14340,26.3380281690141
14238,41
14350,36.5405405405405
14230,30
14227,27
14228,30
14282,35
14229,20
14349,41
14240,30
14292,29.8928571428571
14241,29
14254,26.6666666666667
14456,23.8615384615385
14243,31
14244,41
14260,29
14245,32
14246,33
14247,40
14279,28.0909090909091
14248,29
14249,17
14250,33
14251,26
14252,28
14253,28
14358,21.6666666666667
14255,31
14256,41
14257,41
14259,30
14261,32
14276,33
14262,33
14263,33
14264,33
14265,32
14266,40
14267,37
14268,32
14269,30
14304,18.9166666666667
14335,28.462962962963
14270,29
14271,29
14273,28
14547,29.7903225806452
14274,31
14919,28.9417989417989
14275,35
14339,20.2394366197183
14277,40
14278,30
14280,33
14281,16
14348,25.0588235294118
14283,21
14285,32
14286,33
14287,40
14288,27
14289,30
14365,31.8
14290,14
14291,20
14305,29
14293,29
14294,33
14295,20.5
14343,28
14344,36.4545454545455
14308,17
14296,41
14297,38
14298,30
14341,30
14346,30.7142857142857
14299,40
14300,40
14301,36
14303,30
14306,30
14336,29
14307,33
14337,25
14338,37
14514,32.6307692307692
14309,31
14310,34
14311,31
14312,31
14352,31
14313,27
14314,33
14315,33
14334,30
14316,32
14318,30
14319,18
14451,35.6078431372549
14320,40
14321,41
14322,33
14323,33
14363,33
14324,36
14355,27
14326,30
14327,33
14347,25
14435,30.0357142857143
14462,27.219512195122
14351,32
14420,30.9024390243902
14328,31
14329,33
14330,33
14331,36
14353,36
14354,27.4
14332,41
14333,41
14366,32
14416,31
14357,33
14359,31
14391,29
14480,32.8220338983051
14378,28.6
14360,34
14361,30
14362,31.6666666666667
14412,31.4117647058824
14364,19
14368,29
14385,29
14369,31
14370,29
14371,25
14372,25
14373,20
14374,17
14375,29
14376,30.8333333333333
14377,30
14379,34
14380,31
14409,34.2173913043478
14381,43
14382,29
14383,41
14384,24.5
14386,31
14387,33
14388,37
14390,31.5
14453,29.1153846153846
14419,30
14392,30
14393,34
14394,30
14395,32
14396,32
14486,41.1538461538462
14452,27.5714285714286
14397,29
14398,30
14415,27
14399,28
14400,33
14401,25
14402,17
14425,35.2
14403,35.3636363636364
14404,32
14405,33
14406,32
14407,31
14408,31
14410,32
14411,32
14632,32.9240506329114
14413,27
14414,19
14474,28.7428571428571
14417,21
14601,34.6434108527132
14424,37
14465,31.1944444444444
14418,33
14421,32
14555,43.1894736842105
14441,32
14433,29
14422,20.5
14423,37
14454,25.6
14554,24.0294117647059
14426,32
14427,30
14428,31.8125
14429,33
14519,38
14430,31
14455,30.2857142857143
14431,34
14432,32
14771,29.410447761194
14434,32
14436,20
14437,31
14460,20.5555555555556
14438,32
14439,43
14440,45
14523,29
14442,26
14443,37
14565,38.5820895522388
14457,31
14444,20
14458,30
14459,33
14461,34
14553,31.6166666666667
14566,30.7764705882353
14445,31
14446,45
14447,45
14448,41
14449,26
14463,20
14464,24
14491,22.4285714285714
14466,30
14467,29
14468,29
14478,30.75
14469,29
14470,43
14471,45
14472,43
14473,43
14475,25
14488,34
14476,23
14477,30
14540,27.75
14479,30.6666666666667
14481,39
14482,45
14483,43
14484,43
14485,40
14487,27
14502,32
14525,31
14675,26.5451263537906
14489,31
14490,30
14492,30
14493,30
14494,31
14495,39
14496,43
14497,43
14498,40
14499,41
14599,30.0540540540541
14567,30.3571428571429
14500,32
14501,29
14558,28.6470588235294
14503,30
14527,29.8
14504,33
14505,30
14506,30
14541,31.1666666666667
14791,34.2148148148148
14507,30.6
14520,30
14508,31
14509,32
14511,24
14571,24.96
14512,23
14513,23.5384615384615
14515,22
14516,32
14517,33
14518,33
14595,42.5
14521,45
14522,31
14532,29
14524,32
14557,27.25
14536,34
14559,20
14572,25.7142857142857
14573,23.8787878787879
14526,34
14528,33
14678,31.0939597315436
14529,30
14530,32
14556,30.5
14625,29.76
14531,32
14533,32
14534,29.8
14563,25
14535,37
14564,22.1875
14537,32
17174,30.0223592906708
14538,31
14539,32
14560,33
14561,31.3333333333333
14542,32
14543,39
14544,30
14545,28
14562,27.1666666666667
14546,29
14612,28
14548,37
14549,23
14700,31.5294117647059
14622,26.5
14550,38
14676,41
14551,34
14552,39
14596,44.5365853658537
14584,32
14568,30
14569,30
14570,37
14586,24
14587,30
14574,34
14620,29.7777777777778
14575,32
14576,32
14784,26.6934306569343
14577,24
14578,23.04
14579,38
14580,31
14581,32
14582,28
14583,30.3333333333333
14782,28.8615384615385
14585,25
14615,37
15053,34.442435775452
14776,26.1007751937985
14677,22
14588,33
14589,32
14590,32
14591,35
14592,32
14624,41
14593,41
14594,39
14787,28.1153846153846
14610,30
14597,30
14598,27
14613,23.5
14600,19
14689,29
14628,26
14602,20
14603,33
14604,33
14618,29.2
14605,34
14619,17
14606,14
14607,32
14645,31.2857142857143
14608,35
14630,35
14609,31
14611,29
14649,34
14718,30
14614,19
14616,37
14617,26
14621,33
14647,31
14623,33
14634,33
14626,29
14627,35
14884,28.6647398843931
14635,25
14636,29
14640,32
14681,23
14629,34
14631,39
14777,38.1692307692308
14633,36
14679,27
14650,34
14654,23.75
14637,32
14680,41
14638,20
14639,20
14641,22
14642,34
14658,34
14643,34
14644,34
14646,33
14663,28.6666666666667
14682,30.6086956521739
14691,30.3333333333333
14648,36
15084,25.8270676691729
14651,25
14686,30
14652,30
14653,29
14655,14
15605,31.0943507837918
14656,20
14657,23
14698,14
14659,23
14660,31
14661,33
14662,33
14664,41
14665,30
14666,43
14667,36
14988,31.8196078431373
14683,33.0666666666667
14668,34
14684,27
14758,28.0952380952381
14669,25
14670,30
14687,29
14688,27
14814,22.3589743589744
14734,34
14671,22
14690,20.25
14672,23
14738,30.1
14692,41
14673,43
14674,34
14693,25
14694,30
14712,29
14695,29
14696,20
14697,32
14699,22
14701,33
14739,27.0425531914894
14702,36
14703,31
14704,32
14705,30
14706,26.6666666666667
14707,30
14708,43
14709,29
14710,13
14730,25
14711,22
14956,30
14713,20
14714,17
14779,30
14715,41
14716,31
14792,30
14724,20
14717,43
14719,30
14778,27
14720,20
14888,24.4745762711864
14735,31
14721,20
14815,34.7058823529412
14722,33
14753,33.3
14723,41
14743,41
14754,30
14725,29
14745,29
14726,29
14727,31
14765,30.2173913043478
14728,27
14729,26
14780,28.4347826086957
14731,30
14732,30
14733,40
14736,33
14737,20
14855,34.9268292682927
14740,43
14781,42.1875
14741,41
14742,41
14744,41
14755,29
14746,36
14747,31
14877,24.3333333333333
14748,30
14749,26
14750,40
14833,26.8064516129032
14751,34
14752,22.8
14756,37
14757,37
14759,40
14789,40
14760,40
14783,31
14761,34
14785,28.625
14786,22.1
14793,27
14762,37
14788,37
14763,37
14764,34
14770,36
14794,27.0857142857143
14790,15
14766,30
14816,19.9459459459459
14767,31
14768,29
14769,37
14795,24.5
14796,20
14797,18.5454545454545
14772,31
14798,25.2916666666667
14809,29
14773,37
14799,28.3333333333333
14800,24.8888888888889
14774,28
14775,29
14812,25
14801,30
14802,34
14852,27.4761904761905
14803,19
14835,22.6
14804,29
14805,28.5
14806,41
14807,29
14808,29
14810,37
14953,25.7821782178218
14811,18
14893,29.5263157894737
14990,28.4854368932039
14860,22
14813,18
15435,24.4160246533128
14924,23.3333333333333
14825,30
15004,25.4239130434783
15175,32.6870026525199
14817,37
14818,37
14819,11
14820,18
14821,18
14822,30
14823,37
14898,24.8695652173913
14824,15
14854,20
14826,41
14827,41
14828,30
14876,37
14829,30
15051,30
14861,37
14830,37
14831,18
14832,28.8181818181818
14834,20
14901,21.1
14836,29
14837,31
14838,30
15075,27.2913907284768
14839,11
14840,29
14841,30
15142,30
14882,20.679012345679
14842,33
14897,19.125
14843,33
14844,30
14845,30
14846,37
14847,30
14891,31.2272727272727
15009,29.9859154929578
14867,38.7142857142857
14977,35.9113924050633
14881,25
15085,26.9012345679012
14886,30
14878,30
14848,37
14849,31
14850,15
14851,15
14853,20
14879,32
14856,29
14857,30
14880,29
14858,32
14859,35
14892,33.9285714285714
14862,32
14863,32
14889,35
15123,32.4842105263158
14864,34
14883,22
14865,18
14866,34
14885,29
14894,36
14868,26
14869,21
14887,21
14896,33
14870,27
14931,31.2631578947368
14871,32
14944,29.8333333333333
14872,15
14938,25.7333333333333
14986,30.2619047619048
14890,38
14873,41
14874,32
14875,26
14895,30
15024,21.8275862068966
15059,27.8181818181818
15056,28.4819277108434
14899,31
14913,31
14900,20
14902,28.4444444444444
14903,32
14904,43
14905,32
14906,27
14907,32
14908,37
14909,26
14942,25
14910,30
14911,38
14912,31
14914,17
14915,32
14916,32
14950,31.4
15021,33.1780821917808
14917,32
14918,28
15104,28.8826815642458
14920,26
14921,27.5
15052,28.030612244898
14922,21
14923,14
14925,30
14926,25.4166666666667
14948,26.4375
14927,29
14928,43
14929,32
14930,27
14987,33.7096774193548
15200,34.6511627906977
14932,34
14933,14
14934,33
14935,34
14962,22.7142857142857
14936,24
14937,32
14939,41
14940,34
14941,32
15007,28
14943,30
15008,25.3939393939394
14993,33.8550724637681
14945,34
14959,34.4
14946,38
14947,32
14949,32
14951,27
14952,34
14954,28
15013,29
14978,36
14955,30
14957,28
14958,34
14960,32
14961,32
14963,29
14964,32
15020,30.2037037037037
14965,32
14975,27.75
14966,30
14967,30
15117,30
14968,37
15000,37
14969,29
14970,28
14971,32
14972,28
14973,28
14974,29
14976,36
14991,36
14979,30
14980,16
14996,19.5
14981,28
14982,29
15018,29.5
14983,29
14984,29
14989,28.5
14985,36
14992,30
14994,32
14995,16
14997,29
14998,30
15011,26.1666666666667
14999,30
15025,25.1363636363636
15001,30
15002,32
15016,21
15003,34
15005,33
15006,28
15017,29
15010,27
15058,26.1
15012,29
15014,30
15015,21.5
15070,41
15019,29
15022,29
15023,30
15026,32
15034,32
15027,32
15028,29
15029,31
15030,33.6666666666667
15054,25.2272727272727
15031,30
15032,25
15047,16
15033,21
15048,21
15035,29
15036,31
15074,31.1
15063,39.875
15037,27
15038,20
15055,32
15039,35
15231,29.8
15040,31
15041,31
15042,27
15043,28
15044,21
15045,30
15046,30
15049,19
15116,29
15057,31
15050,28
15145,28.9326923076923
15081,20.5384615384615
15060,28
15061,26
15062,17
15073,33
15119,27.2727272727273
15064,38
15078,31
15065,34
15066,22
15067,21
15068,31
15069,19
15071,17
15118,24
15072,34
15076,38
15077,38
15130,27
15394,31.6768292682927
15079,29
15080,30
15146,28.0869565217391
15082,41
15083,31
15086,21
15087,21
15252,24.1739130434783
16738,24.1382163034705
15088,30
15131,41.4761904761905
15089,24
15125,28.9166666666667
15090,26
15091,26
15092,28
15093,32
15094,29
15095,29
15096,24
15097,17
15098,28
15215,28.0352941176471
15236,22.2888888888889
15099,34
15121,27.125
15115,32
15100,27
15101,26
15110,32
15129,25.8
15167,29.5294117647059
15102,31
15120,25.25
15158,26.5535714285714
15103,34
15122,40
15105,16
15106,14
15127,14
15107,17
15108,29
15109,31
15111,31
15124,18
15112,31
15315,28.9674418604651
15113,41
15114,41
15265,29.0722891566265
15170,31.6315789473684
15195,23.75
15196,28.8591549295775
15126,31
15134,15.8
15128,27
15136,28
15179,26.4516129032258
15233,21.1
15132,13
15133,30
15199,31
15217,30.4052863436123
15135,27
15149,23.1052631578947
15137,29
15138,24
15154,25.3333333333333
15139,31
15222,25.421052631579
15140,13
15141,29
15197,28.1641791044776
15143,30
15144,30
15198,25
15355,34.6041666666667
15147,32
15148,27
15150,29
15151,31
15152,34
15153,16
15155,31
15156,27
15157,27
15159,29
15160,29
15161,32
17294,25.1999369284138
15162,29
15163,31
15164,16
15165,33
15174,33
15220,30.1
15166,34
15203,22.6857142857143
15168,35
15169,27
15171,29
15172,31
15173,27
15204,29.7058823529412
15176,29.2
15181,33
15177,30
15224,30
15178,31
15208,30
15345,29.2495412844037
15180,31
15182,30
15183,31
15210,29.6363636363636
15184,31
15185,29
15201,27
15186,29
15187,30
15188,19
15214,31
15189,17
15272,23.88
15202,32
15190,23
15191,34
15192,30
15193,38
15194,32
15205,30
15206,34
15207,17
15209,32
15211,32
15212,27
15232,29
15213,32
15266,30
15216,20
15218,31
15219,32
15221,23
15223,32
15225,31
15226,19
15227,15
15267,25.4821428571429
15228,31
15229,28
15230,21
15234,29
15235,34
15237,31
15238,30
15244,30
15239,28
15240,32
15241,29
15242,30
15275,30
15243,34
15320,32
15245,27.6666666666667
15246,31
15268,29.1538461538462
15276,28.1388888888889
15247,31
15248,29
15249,30
15250,28
15251,31
15253,26
15254,31
15255,31
15256,28
15257,31
15258,28.4
15259,35
15269,32.6153846153846
15270,26
15260,33
15271,31
15451,25.1314432989691
15273,29
15261,31
15314,30.3793103448276
15262,32
15263,35
15346,29.0434782608696
15274,31
15327,35.974358974359
15264,37
15497,25.2222222222222
15288,29
15277,19
15278,27.3333333333333
15279,23
15280,21
15281,29.4117647058824
15283,41
15284,37
15285,37
15286,28
15287,16
15289,31
15290,37
15291,29
15292,41
15293,37
15294,28
15295,34
15296,29.75
15297,29
15308,29.5454545454546
15298,28
15299,21
15324,27.75
15300,31
15301,35
15302,33.1428571428572
15303,22
15304,28
15305,21.75
15306,28
15307,34
15358,30.84
15309,31
15310,32
15311,27.3636363636364
15312,26.25
15313,28
15316,36
15737,32.114465408805
15317,41
15318,41
15319,28
15488,20.5547445255474
15321,30
15322,29
15323,29
15325,21
15350,30
15347,30.4
15326,35
15351,41
16136,26.1372093023256
15767,30.621997471555
15328,15
15329,28.5
15330,31
15380,29.1951219512195
15331,31
15332,28
15333,27
15334,30
15348,41
15353,21.7058823529412
15335,36
15336,31
15337,25.5
15400,30.6
15338,31
15339,30
15340,28
15341,30
15424,30.4042553191489
15342,31
15349,24.5
16349,31.1432960893855
15363,30
15352,31
15343,34
15426,29.0505050505051
15344,30
15354,17
15356,40
15357,31
15359,26.448275862069
15360,30
15361,30
15362,32
15364,16
15491,26.1745283018868
15365,30
15366,30
15367,30
15368,31
15369,23.3636363636364
15370,29
15371,29
15721,30.5099601593626
15372,32
15373,34
15374,30
15375,34
15376,21
15428,26.7173913043478
15377,36
15378,33
15379,31
15464,30
15390,34
15539,31.9021739130435
15454,31.1724137931035
15381,31
15382,21
15427,27.1111111111111
15383,27
15384,32
15385,36
15386,25
15387,25.5
15388,29
15389,28
15425,28.9705882352941
15391,31
15392,31
15393,41
15395,25
15396,27
15431,30.2727272727273
15432,27.8
15397,15
15398,31
15429,23.6666666666667
15399,31
15430,29.9545454545455
15401,32
15402,28
15403,31
15404,38
15405,25
15406,20.3333333333333
15407,17
15408,41
15409,31
15410,23
15411,21
15412,28
15413,43
15414,43
15415,31
15416,31
15417,31
15418,15.5
15457,27
15462,34
15419,28
15433,25
15474,28.3333333333333
15420,27
15421,43
15422,43
15434,31
15423,30
15436,31
15437,21
15438,27
15465,29
15439,43
15440,32
15441,43
15442,30
15443,30
15494,33.3135593220339
15444,31
15445,31
15446,23.5
15447,29
15448,29
15449,34
15450,31
15452,27
15642,25.7934782608696
15453,29.5
15869,24.5728952772074
15455,30
15470,30.5
15456,13
15490,30
15458,25
15459,25
15460,16
15461,27
15468,29
15463,30
15487,22
15466,31
15467,16
15576,26.780701754386
15469,31
15480,33.7142857142857
15495,41.1818181818182
15496,24.5875
15471,25
15472,29
15636,26.6
15473,27
15479,28.9285714285714
15489,25.5454545454545
15475,29
15476,27
15477,34
15478,31
15492,27.3571428571429
15493,28.375
15481,29
15482,26
15498,29.6666666666667
15665,25.5333333333333
15483,27
15509,26.9375
15553,28.8396226415094
15484,29
15503,29
15505,25
15485,19
15670,28.7766749379653
15500,30.2
15486,38
15513,31
16237,29.8646766169154
15499,29
15518,21.2307692307692
15501,35
15502,38
15504,30
15506,30
15527,28.25
15507,27
15508,19
15510,35
15511,38
15512,36
15514,26
15515,13
15516,31
15517,15
15606,26.0634920634921
15519,43
15523,41
15520,31
15551,30.2156862745098
15521,26.5
15522,29.2
15524,16
15525,28
15526,31
15528,29
15536,38
15529,16
15549,23.68
15543,37
15530,31
15531,31
15532,31
15550,31
15533,28
15534,43
15535,41
15537,38
15552,30
15538,28
15540,38
15548,16
15554,25
15541,25
15563,24.6
15542,37
15635,35.3493975903615
15544,16
15545,25
15546,27
15547,38
15590,29.4285714285714
15555,32
15556,27
15557,29
15562,34
15558,32
15571,32
15615,25.6176470588235
15559,26
15560,31
15561,33
15564,29
15604,24.0714285714286
15565,31
15566,22
15567,33
15573,33
15568,33
15569,43
15570,32.5714285714286
15628,28.2241379310345
15572,35
15587,32
15574,39
15575,35
15601,33.6222222222222
15577,32
15578,29
15579,14
15580,28
15581,35
15603,35
15582,31
15583,36.6666666666667
15600,32.5454545454546
15584,29
15669,26.3666666666667
15585,25
15586,14
15800,22.6142131979695
15588,39
15589,25
16133,28.8651428571429
15602,21.6363636363636
15598,28
15591,25
15592,34
15593,39
15594,30
15626,18.6428571428571
16143,24.2610015174507
15595,31
15621,26.5714285714286
15622,31
15607,32.4
15596,34
15597,29
15624,35
15599,34
15608,19.5
15617,36
15618,28.3333333333333
15609,29
15610,32
15611,30
15612,32
15613,33
15695,23.2434782608696
15614,31
15616,30
15619,21
15620,21
15623,29
15625,31
15823,27.1955555555556
15651,24.4838709677419
15627,29
15671,29
15629,35
15704,32.3
15630,30
15639,39
15631,31
15649,28.3333333333333
15632,31
15633,20
15634,39
15637,21
15659,35
15638,30
16019,32.0313043478261
15640,35
15641,37
15650,37
15820,24.8052631578947
15865,25.4516129032258
15643,34
15644,30
15645,30
15646,30
16016,31.4952153110048
15647,30
15648,31
15652,21
15742,29.7894736842105
15653,29
15654,31
15655,16
15656,34
15657,31
15970,30.9405405405405
15658,37
15675,29
15660,31
15667,23
15661,37
15681,32.8888888888889
15662,36
15663,31
15672,38
15664,25
15677,33
15673,33
15674,35
15666,31
15680,37
15668,32
15723,31.1176470588235
15676,25
15678,31
15679,31
15682,31
15683,31.6666666666667
15740,21.8867924528302
15684,27.3333333333333
15691,29
15685,27
15686,29
15687,19.8
15688,28
15689,33
15690,38
15701,25
16196,26.7081581160639
15692,35
15693,29
15694,37
15696,31
15697,31
15698,28
15699,11
15700,27
15702,13
15703,23
15712,21
15705,31
15715,31
15706,29
15707,38
15708,28
15717,27.1428571428571
15709,24.5
15832,26
15710,29
15711,13
15713,31
15714,31
15745,30.9692307692308
15716,38
15718,25
15756,35.0119047619048
15719,24
15746,27.3846153846154
15733,34
15720,36
15722,28
15724,31
15754,26.0909090909091
15725,38
15726,13
15741,25
15727,24
15728,29
15749,14
15729,33
15750,26.8
15730,33
15743,21.5
15744,30.5714285714286
15731,28
15732,31
15734,35
15735,30
15736,27
15738,32
15739,26
15763,32.7333333333333
15766,29
15747,34
15748,34
15751,29
15752,27
15753,31
15764,26
15755,25
15757,17
15758,34
15759,33
15824,30.2295081967213
15769,28.2941176470588
15819,30.3870967741936
15760,33
15761,33
15762,32
15765,25
15861,36
15768,34
15770,32
15771,27
15772,33
15773,34
15774,32
15775,26
15799,29.6666666666667
15776,33
15777,19
15838,24.5714285714286
15788,43
15778,31
15806,22.4117647058824
15779,28.7142857142857
15789,20.6666666666667
15780,35
15781,27
15782,27
15792,23.0909090909091
15783,30
15784,26
15785,23
15786,34
15863,23.8666666666667
15787,29
15822,29.6129032258065
15821,27
15807,26.1818181818182
15790,34
15791,30.6666666666667
15793,26
15794,26
15795,26
15796,26
15797,40
15804,23.8
15798,20
15836,27.9
15801,14
16131,31.380846325167
15944,26.5507246376812
15802,30
15803,26
15853,21.8888888888889
15815,25.8
15805,30
15825,25.75
16061,24.1776315789474
15808,11
15809,30
15810,28
15811,26
15826,26
15833,26
15827,26
15812,25
15828,27.2
15813,29
15845,33.25
15829,21
15814,19
15816,24
15830,22.125
15831,30
15894,39.2857142857143
15817,11
15857,35.2307692307692
15818,31
15908,28.2666666666667
15834,25
15835,29
15851,28.375
15874,25.7272727272727
15837,24
15868,29.7333333333333
15839,31
15847,29.5
15840,11
15841,29
15842,25
15905,28.6326530612245
15843,36
15844,29
15846,24
15848,32
15849,41
15903,27.9516129032258
15850,26
15859,25
15904,26.1818181818182
15872,21
15852,30
15854,32
15855,32
15856,28
16062,25.4939759036145
15858,26
15880,30
15860,29.75
15871,36
15862,23
15864,29.5714285714286
15866,32
15900,21.48
15867,16
15902,28.8333333333333
15870,33.25
16198,26
15906,26
15907,26
15927,30
15873,21
15875,32
15876,25.8
15877,26.75
15878,30
15879,25
15914,25
15881,36
15882,34
15883,20
15884,30
15885,33
15886,32
15910,20.7142857142857
15887,31
15888,28
15912,30.5833333333333
16040,28.6551724137931
15950,30
15889,32
15890,26
15916,32.9038461538462
15891,34
15966,33.4285714285714
15918,21
15892,34
15909,31
15893,35
16047,27.3372093023256
15895,27
15896,31
15921,26.4375
16018,24.2923076923077
15911,41.3076923076923
15897,30
15913,30
15915,30
15917,20
15898,20
15899,34
15901,40
16015,26.6964285714286
15919,28.9259259259259
15934,21.8571428571429
15920,31
15945,30
15922,26
15961,25.3076923076923
15923,33
15924,34
15925,27
15926,32
15939,34
15928,21
15929,29.8
15930,34
15931,30
15932,28.4516129032258
15933,39
16017,28.44
15943,27.5
15935,21.6666666666667
15936,25
15937,33
15949,28.8
15938,34
15951,34
15952,23.3333333333333
15940,21
15941,27
15942,30
16086,26.0882352941177
15946,26
15947,25
16025,30.1284403669725
15948,33
15953,32
15954,32
16111,28.4
15977,30
15955,34
15956,34
15957,34
16139,25.5384615384615
15994,29.8518518518519
15958,24.6923076923077
15996,30
15959,30
15960,25
15962,33
15963,27
15964,37
15987,32
15965,34
15989,34
16181,25.4033613445378
15967,32
15968,32
15969,32
16130,25.4565217391304
16425,26.9091903719912
15971,30
15997,29
15972,28
15973,29
15974,27
16021,26.1739130434783
15975,28
15976,30
15978,30
16027,29.7741935483871
15979,32
15980,31
15981,42
15982,30
16065,26
15983,26
15984,29
15985,19
16127,26.9527027027027
15986,23
16029,28
15988,34
15990,34
16003,32
16022,30
15991,30
15992,32
15993,31
15995,10
16039,29.8125
16020,26
16007,28
15998,28
15999,29
16050,29.1694915254237
16028,30.5714285714286
16000,37
16009,32
16001,32
16002,31
16157,30
16023,28
16004,31
16249,26.4186746987952
16005,29
16006,29
16008,30
16024,31
16079,28.7407407407407
16026,32
16044,31
16010,21
16011,30
16012,13
16013,29
16014,31
16030,36
16031,32
16032,21
16138,21.34375
16033,32
