PolyID,Volumne
575,67
591,58.2432432432433
552,77
595,136.875
553,82
554,32
572,38
555,15
556,15
566,14
643,16
557,70
558,70
569,26
598,26
570,26
571,26
574,15
576,31
577,61
578,70
580,77
582,26
583,48
584,46
585,15
590,15
614,15
586,67
587,42.6666666666667
638,60.8235294117647
607,60
588,7
646,14.7272727272727
589,15
641,15.9285714285714
592,31
594,74
1065,79.7648673376029
596,79.3333333333333
597,87
599,7
600,15
601,15
602,15
603,15
604,16
605,34
606,33
617,101
608,26
657,26
609,7
610,7
611,7
612,15
613,15
615,16
616,16
675,16
639,35.0222222222222
656,124
619,26
620,14
621,14
622,15
623,16
624,16
678,56.5789473684211
642,59.6
625,81
626,53
691,31.2857142857143
627,14
674,15
628,15
703,51.1086956521739
629,49
630,26
631,82
663,53.7755102040816
784,35.7784810126582
632,14
633,15
634,15
651,15
635,15
679,77
661,69
636,45
637,26
645,7
647,15
648,15
649,15
650,15
652,52
653,115
654,115
719,67.51875
664,26
658,15
659,46.7692307692308
660,83
781,136.648148148148
762,49.5108695652174
673,36.3529411764706
665,7
666,15
667,61
668,77
669,115
670,50
671,36
672,26
684,27
676,16
677,52
680,115
704,100
681,10
682,128
736,44.9782608695652
683,28
776,55.9615384615385
685,7
740,15.1111111111111
718,36.3333333333333
686,45
687,68
688,10
689,41
713,27.65625
690,26
692,18
778,51.8571428571429
693,14
702,16
694,22
695,45
696,83
697,68.4285714285714
716,61.4193548387097
698,41
699,27
700,30
701,30
729,33.1764705882353
714,80.0909090909091
705,41
717,48
706,16
707,68
708,84
709,73
734,91.4615384615385
710,35
720,18
785,63
721,129
722,84
723,84
724,97
725,35
747,27
726,42.3333333333333
727,43.6666666666667
728,57
1727,47.5621711437275
780,59.2105263157895
730,99.4285714285714
753,166
807,41.6666666666667
777,26.125
731,41
851,36
875,66
732,44
844,53.0654205607477
733,61
735,88
737,35
738,32
739,38
973,66.5606936416185
791,53.7586206896552
741,91
743,47
744,68
745,68
754,59
746,97
748,38
749,48
877,46.8993288590604
779,66
790,15.5
758,74
750,84
751,47
752,0
755,50
783,49.25
756,48
789,15
757,41
792,67
759,68
760,0
764,33
765,2
794,70
761,60
837,79.9855072463768
782,92.25
763,48
786,74
787,73
766,5
788,26
767,27
796,36
881,36.156862745098
768,66
769,15
814,75.7142857142857
770,47
793,124
771,73
772,60
773,60
805,70
795,57
774,46
775,46
819,27
879,42
1044,12.3584905660377
797,15
798,20
799,22
800,47
801,74
802,0
803,73
804,73
815,58.75
806,98
886,45.5645161290323
808,50
809,35
829,35
817,46.8333333333333
839,51.0714285714286
810,26
887,26
811,31
812,38
813,36
848,87.1111111111111
816,35
818,26
820,36
821,36
822,7
831,63
882,59.4905660377359
823,53
845,62
824,47
825,0
826,53
827,53
856,70
828,43
830,57
980,25.6444444444444
832,48
833,46
834,53
835,53
836,2
987,50.1941747572816
849,43
838,57
840,36
983,37.5777777777778
841,66
878,32.75
842,63
843,49
846,47
883,72.625
847,2
850,57
939,36
852,16
853,63
978,42.3125
863,46
865,68.5
855,95
880,43.304347826087
857,35
1015,41.1111111111111
858,57
932,28
859,14
888,87
860,36
889,42.7058823529412
914,56.6666666666667
1106,52.7946210268949
861,79
862,7
864,62
866,95
976,72.5230769230769
885,68
867,50
868,57
869,36
975,34.9078947368421
916,82.5
1048,56.8584905660377
870,52
871,63
872,63
884,57
873,57
974,69.4761904761905
897,60.3333333333333
890,63
901,59
891,57
892,63
893,86
894,73.3333333333333
895,30
896,25
898,26
923,64.2592592592593
910,46
899,36
900,51
1053,50.0986547085202
928,67.7352941176471
902,80
903,60
904,64
905,83
906,76
907,58.6
908,113.5
909,9
911,51
924,51
912,51
913,51
915,51
1104,41.3170347003155
927,57
917,62
918,86
999,65.8965517241379
919,99
920,9
921,25
922,26
1109,37.4893617021277
1038,60.6666666666667
925,51
926,55
1035,176.235294117647
929,75
1013,64
930,102
1042,61.7070707070707
931,99
1040,39.4251968503937
933,26
934,26
935,26
936,57
937,45
938,36
940,16
941,16
942,55
943,9
1012,77.1463414634146
944,60
945,74
1057,80.4954128440367
982,86.9230769230769
977,112
946,112
947,38
948,33
949,55
950,9
951,93
952,83
964,49
953,112
954,49
955,31
956,56
957,60
958,18
1233,75.9875776397516
959,56
960,71
961,71
979,66.375
971,93
962,49
963,49
996,71.1
981,53.1
965,49
966,15
967,60
968,45
969,34.5
970,56
1064,44.8611111111111
1139,47.9095477386935
986,82
990,43
972,60
984,45
985,137
988,65
989,7
1036,42.3548387096774
991,60
1163,27.7011494252874
1090,35.4615384615385
992,66
993,52
1296,43.4481012658228
1039,60.1081081081081
1077,50.9178082191781
994,20.25
995,69.6666666666667
1002,45.6428571428572
997,99.875
998,6
1000,83
1001,94
1037,17
1003,38
1004,64.6
1117,61.6037735849057
1005,82
1006,34
1007,115
1079,39.9882352941176
1023,66
1008,30
1041,57.2857142857143
1009,8
1010,53
1011,82
1019,60
1014,59
1175,64.4520123839009
1016,46.2
1026,77
1027,51.5
1116,44.169014084507
1017,83
1018,79
1020,40
1021,48
1022,38
1024,17
1025,36
1584,69.8145612943373
1028,13
1029,13
1030,5
1031,40
1032,25
1033,10
1050,11.4
1034,6
1176,45.094674556213
1043,25
1045,57
1046,57
1047,77
1055,75
1049,97
1051,5
1052,40
1121,63.6338028169014
1054,70
1066,73.5238095238095
1056,97
1143,56.0921052631579
1058,59
1059,40
1060,6
1061,6
1073,6
1062,34.5
1063,45
1111,48.2376237623762
1067,76
1068,76
1069,47
1070,7
1071,6
1072,6
1074,37
1122,51.3846153846154
1075,76
1076,75
1078,60
1080,6
1081,65
1105,65.8666666666667
1112,60.9142857142857
1082,45
1123,64.5862068965517
1083,59
1084,83
1085,75
1086,41
1087,47
1108,96
1088,6
1089,13
1091,62
1095,29.5
1092,75
1130,37.3703703703704
1113,30.24
1107,97
1093,6
1232,34.6518518518519
1094,29
1115,74.8571428571429
1384,44.8114285714286
1216,67.31875
1096,61
1097,47
1110,96.4285714285714
1098,33
1218,55.2602739726027
1099,29
1100,55
1101,77
1102,77
1217,44.6666666666667
1118,50.3
1114,77
1119,66
1120,38
1124,97
1125,80
1126,1
1127,64
1177,5
1128,5
1182,78.2352941176471
1129,69
1138,140
1141,56
1131,73
1132,56
1133,54
1134,5
1148,5
1247,34.0664451827243
1135,38
1149,38
1136,59
1137,42
1140,47
1307,37.3132530120482
1178,55.5
1142,73
1211,70.5673076923077
1144,18
1145,1
1146,56
1147,5
1150,42
1151,47
1152,70
1153,47
1160,56.8
1154,71
1180,5
1155,42
1156,107
1157,80
1158,57
1159,34
1195,63.5384615384615
1161,79
1179,43
1282,33.5555555555556
1185,30
1198,55
1162,71
1257,5.27878787878788
1181,71
1164,43
1165,107
1166,37
1167,11
1212,73
1168,71
1169,71
1170,38
1171,43
1189,74
1215,167
1183,44
1172,76
1173,12
1184,48
1204,62
1174,55
1186,5
1191,47
1187,13
1259,76.5428571428572
1188,154
1190,77
1327,52.453781512605
1203,69
1192,71
1193,38
1194,74
1196,48
1197,1
1205,47
1199,5
1207,50
1200,12
1201,97
1202,43
1264,31.6363636363636
1206,5
1397,59.2420382165605
1208,97
1209,35.8
1235,46.4711538461539
1210,73
1245,65.4
1213,43
1220,5
1214,38
1239,21
1271,55.7073170731707
1323,47.865306122449
1219,5
1234,5.81818181818182
1295,60.0952380952381
1221,71
1240,34.6285714285714
1222,73
1223,2
1224,37
1225,62
1226,5
1237,6
1227,2
1236,67
1228,76
1297,51.1428571428572
1238,38
1229,21
1248,21
1230,13
1241,26
1231,37
1255,76
1242,35
1354,40.6420323325635
1243,13
1252,59.875
1244,138
1246,39
1249,42.5
1250,37
1367,76.4225352112676
1251,76
1253,116
1254,67
1256,11
1499,41.1532507739938
1258,56
1395,75.7283105022831
1260,37
1294,144.125
1261,116
1262,59
1263,67
1265,39
1266,59
1267,76
1293,45
1273,24
1268,74
1321,45.3125
1269,71
1270,148
1292,27
1272,62
1298,39.9230769230769
1274,75
1306,74.4
1275,37
1276,8
1277,47
1278,62
1279,62
1288,39.3076923076923
1280,56
1281,58
1302,58
1283,67
1310,49.7857142857143
1284,14
1285,37
1286,76
1291,39
1287,62
1365,50.3473684210526
1444,83.7733644859813
1289,104
1347,61.7222222222222
1290,2
1299,56
1300,56
1325,23.6666666666667
1301,34.5
1303,74
1304,100
1305,57.5
1407,28.6620689655172
1308,100
1309,62
1311,24
1312,14
1313,56
1314,24
1315,24
1316,24
1317,4
1348,54.8529411764706
1349,63.5416666666667
1318,100
1319,24
1320,21
1322,76
1423,57.6039603960396
1324,24
1326,46
1336,71
1328,49
1329,49
1330,38
1331,38
1332,24
1351,55.3061224489796
1333,54
1334,86
1335,76
1360,63
1337,25
1396,45.5568181818182
1410,51.4791666666667
1350,48.75
1446,20.7769784172662
1447,35
1338,24
1339,21
1340,60
1341,4
1342,49
1352,49
1343,21
1344,14
1381,77.4878048780488
1345,60
1346,4
1389,47.4827586206897
1361,39.7692307692308
1500,35.1153846153846
1353,38
1377,46
1355,21
1507,41.0178571428571
1356,86
1357,76
1358,70
1359,14
1362,17
1363,81
1364,22
1366,46
1408,21
1414,54.3488372093023
1368,85
1369,4
1370,2
1371,38
1372,43
1373,73
1374,73
1375,63.5
1478,34.4139784946237
1382,40
1376,26
1378,43
1379,86
1380,91
1406,27
1383,43
1492,77.5522388059702
1398,73.3529411764706
1404,42.2142857142857
1385,35
1450,37.377358490566
1386,76
1387,27
1399,46
1388,14
1725,40.6787190082645
1403,34.6470588235294
1390,27
1391,27
1400,56
1392,24
1393,14
1401,39.3333333333333
1394,49
1402,76
1422,76
1405,27
1409,43
1539,52.6666666666667
1411,16
1412,14
1413,43
1433,12.3076923076923
1445,36.1044776119403
1418,46
1420,21
1464,16
1415,59
1526,42.8060606060606
1463,53.9387755102041
1416,71
1417,37
1419,38
1448,55.3636363636364
1421,78
1424,52
1425,46
1458,43.7831325301205
1426,73
1427,76
1428,70
1564,5
1429,48
1430,21
1431,21
1432,21
1473,50.2
1434,73
1469,73
1435,73
1436,76
1471,78.3333333333333
1437,52
1438,27
1439,5
1452,11
1683,84.2944785276074
1449,74.25
1456,72.5957446808511
1440,52
1441,16
1442,76
1733,49.5409252669039
1443,7
1451,48
1453,49
1454,49
1455,73
1457,30
1459,11
1460,95
1475,41.6052631578947
1461,35
1462,71
1607,50.0251256281407
1465,11
1466,50.6666666666667
1467,95
1468,73
1470,34
1472,34
1474,95
1498,55.7777777777778
1476,71
1489,69.5294117647059
1477,42
1560,40.2279069767442
1515,41.8918918918919
1479,91
1592,64.9367588932806
1480,95
1481,95
1482,56
1483,64
1487,25
1484,44.75
1485,49
1486,95
1502,62.7536231884058
1488,112
1493,38
1490,38
1517,16
1491,98
1675,54.8235294117647
1494,38
1501,47
1495,50
1541,51.6909090909091
1511,62
1496,7
1503,79.3478260869565
1497,71
1504,25
1505,38
1506,38
1508,69
1509,56
1510,38.5
1512,7
1513,68
1514,27
1583,35.0337078651685
1516,38
1524,50
1518,69
1519,94
1627,86.4884393063584
1520,27
1521,38
1522,38
1523,38
1528,38
1546,84.5
1582,51.8539325842697
1525,46
1532,6
1533,30
1527,5
1612,37.7459016393443
1537,90
1529,78
1561,68.4827586206897
1530,54
1531,68
1548,78.6666666666667
1544,56
1534,20
1535,58
1545,58
1536,58
1562,43.2380952380952
1538,54
1540,56
1554,94
1542,87
1549,27
1543,5
1551,44.4
1547,37
1563,14
1550,38
1552,58
1553,69
1629,55.67
1555,39
1565,46.5
1556,49
1631,75.8359788359788
1557,8
1558,94
1559,53
1566,58
1574,69
1590,46.64
1567,50
1568,27
1569,25
1570,25
1576,24.6666666666667
1571,37
1572,56
1573,56
1575,25
1580,25
1577,56
1601,35
1578,123
1579,89
1602,57.4255319148936
1680,145
1581,50
1591,48.3333333333333
1585,69
1681,53.797385620915
1586,5
1587,0
1588,5
1726,98.9821428571429
1597,103
1589,0
1593,95
1598,35.875
1594,0
1671,77.8409090909091
1595,95
1596,95
1599,108
1640,32
1600,25
1609,38.3157894736842
1644,42.9107142857143
1603,95
1632,95
1611,31
1604,20
1605,70
1606,108
1682,56.6666666666667
1608,35
1610,81
1709,68.8142857142857
1613,15
1630,42
1614,81
1628,42.2352941176471
1615,65
1619,38
1616,35.6666666666667
1617,65
1618,11
1776,46.2763819095477
1620,6
1633,71.25
1621,69
1634,53.5714285714286
1622,16
1623,43
1624,11
1625,95
1646,11
1626,6
1641,17
1635,11
1636,165
1637,37
1638,64
1716,40.844262295082
1639,72
1642,21
1643,43
1659,80.7857142857143
1645,93
1647,37
1648,37
1654,63.5714285714286
1649,69
1650,55.2
1651,16
1661,21
1652,21
1663,46
1653,64.0909090909091
1655,59
1676,44.6842105263158
1673,16
1656,72
1657,72
1658,95
1660,42
1685,9.41666666666667
1662,81
1664,95
1665,55
1666,16
1667,52
1693,47.3333333333333
1668,35
1687,71.375
1689,53
1669,95
1928,90.056974459725
1670,40
1672,8
1690,71
1729,34.9113924050633
1684,80.6666666666667
1674,93
1686,35
1677,81
1678,53
1679,38
1731,38.0823529411765
1688,81
1739,56.075
1691,66
1692,1
1694,36
1699,48.96
1695,15
1696,11
1697,66
1698,99
1703,99
1775,69.433962264151
1715,38.5625
1706,42
1960,73.6509695290859
1700,14
1701,89
1702,99
1814,82.3690987124464
1704,99
1705,72.9090909090909
1713,53.25
1793,43.200956937799
1707,99
1708,70
1732,40
1783,31
1710,70
1711,75
1712,49
1730,54.8360655737705
1714,13
1719,29
1735,47
1717,97
1718,27.3333333333333
1734,57
1720,29
1721,58
1722,61
1723,34
1724,8
1740,56.2222222222222
1743,46
1736,43
1737,43
1738,35
1746,35
1753,24.3125
1741,30
1742,21
1744,7
1745,12
1752,92.75
1747,85
1748,21
1749,30
1750,40
1813,51.3571428571429
1756,47
1751,70
1763,40.6
1757,35
1754,83.5
1761,10
1762,13.6666666666667
1755,52
1777,53.0487804878049
1758,102
1759,49
1760,21
1848,8.39772727272727
2023,41.9110629067245
1764,40
1856,62.6792452830189
1765,18
1766,47
1767,10
1779,75.6666666666667
1825,37.9186991869919
1768,27
1790,29
1769,47
1818,41.7802197802198
1770,110
1778,74.5625
1780,18
1771,47
1772,8
1773,37
1787,61.6875
1797,54.9
1774,18
1781,47
1782,7
1784,10
1785,37
1786,59
1788,18
1789,36
1791,7
1792,10
1794,74
1840,52.8852459016393
1795,7
1796,72
1815,59.1
1812,126.333333333333
1805,42.8571428571429
1808,36
1798,14
1799,53
1800,64
1801,44
1816,41
1802,40
1821,31
1822,53
1803,64
1804,1
1806,108
1817,15
1807,13
1809,36
1810,36
1866,36.9230769230769
1811,72.5
1842,20
1872,40
1844,55.25
1819,56.1818181818182
1820,15
2265,50.921906693712
1857,27.5
1843,28.1111111111111
1828,40
1823,36
1824,72
1826,37
1827,34
1829,36
1830,36
1831,36
1832,72
1833,55
1834,81
1835,40
1846,31
1836,31
1837,24
1838,55
1839,55
1841,0
1863,58.051724137931
1845,25
1858,40.5192307692308
1847,56
1854,5
1849,31
1882,62.3333333333333
1855,65
1850,49
1851,23
1852,4
1861,53
1893,7.64
1853,47
1891,31
1904,49
1859,6
1868,45.5
1860,62
1929,41.4563758389262
1862,87
1888,24
1864,24
1875,42.9090909090909
1865,6.85
1867,87
1869,40
1870,9
1871,53
2126,40.9206798866856
1883,52.5384615384616
1873,6
1874,24
1885,21
1876,62.4
1877,80
1878,21
1879,11
1899,71.1153846153846
1880,8
1881,40
1884,24
1886,61
1887,40
1889,49
1890,21
1892,26
1894,21
1900,50
1933,64.5
1895,67
1896,26
1897,80
1898,55
1931,32
1901,11
1902,32
1903,59
1905,50.8
1906,21
1939,49.6111111111111
1907,13
1908,32
1909,32
1910,59
1911,50
1912,38
1930,13
1913,80
1914,51
1915,32
1916,59
1917,13
1918,13
1919,13
1920,80
1924,32
1921,43
1932,16
1922,13
1923,26
2269,27.8537693006358
1944,50
1925,0
1934,24
1935,25.5
1926,55
2027,44.9925650557621
1927,61
1936,41.6666666666667
1982,37.2521739130435
1937,51
1938,55
1947,35
1940,115
1941,37
1942,22
1943,32
1945,79
2334,79.0211574362166
2001,130.181818181818
2024,63.9965870307167
1946,22
1950,22
1948,20
2597,75.1303875407461
1949,115
1951,50
1952,25.6666666666667
1955,46
1953,16
1954,54
1961,52.9230769230769
1956,42
2207,40.3532338308458
1957,11
1958,37
1959,46
1962,53
1983,53
1963,5
1966,31.3846153846154
1964,54
1999,47.969387755102
1965,54
1967,21
1968,21
1987,42.6774193548387
1969,5
1971,53
1981,21
1970,54
1986,86
1974,9
1985,133.277777777778
1984,86
1972,86
1973,44
1975,53
1976,86
1977,53
1991,19
1978,27
1992,48
1979,86
2128,38.4974358974359
1980,44
1988,11
1989,53
1990,21
2079,122.081896551724
1993,4
1994,53
1995,73
1996,86
1997,21
2074,21
1998,19
2000,9
2006,73
2002,5
2003,86
2004,44
2005,33
2009,7
2022,38.9642857142857
2007,22
2026,41.8571428571429
2015,73
2008,73
2107,67.8409090909091
2010,33
2011,5
2012,86
2028,74
2077,43.78125
2013,13
2018,33
2014,33
2044,51.1
2032,126
2016,7
2017,50
2021,75
2025,13
2019,33
2046,61.5102040816327
2183,42.9241706161137
2033,114
2062,75.5
2049,28.566265060241
2020,86
2029,33
2118,42.8842975206612
2030,53
2031,53
2034,5
2129,53.171974522293
2035,33
2036,33
2037,53
2038,53
2039,78
2040,39.3333333333333
2048,65
2055,50.4444444444444
2041,58
2042,5
2043,29
2054,20.9090909090909
2045,54.5
2053,50.3333333333333
2047,77
2075,106.142857142857
2050,125
2051,22
2052,33
2078,46.0588235294118
2076,58.9272727272727
2099,54.5555555555556
2142,77.1304347826087
2056,18
2057,33
2058,33
2059,33
2060,235
2085,41.3333333333333
2061,11
2063,29
2064,29
2065,7
2066,18
2067,33
2068,33
2069,60
2130,51.0388349514563
2070,114
2071,24
2087,73
2081,24
2088,29
2072,18
2073,33
2080,73
2163,74.7899159663866
2095,30
2082,33
2083,33
2084,21
2112,19
2086,24
2092,73.875
2133,5
2089,48
2090,48
2091,21
2127,56
2093,50.6666666666667
2094,41
2096,0
2097,21
2111,21
2098,19
2104,73
2100,48
2109,32
2101,0
2102,30
2103,0
2113,19
2205,38.4533333333333
2105,70
2106,66
2246,44.9339622641509
2108,48
2110,33
2114,24
2115,24
2116,24
2117,33
2119,21
2136,31.5
2120,175
2131,70.4
2121,11
2122,44
2494,35.3212321232123
2304,62.2269503546099
2123,11
2124,100
2272,55.8571428571429
2141,60
2125,24
2134,56
2221,55.5504587155963
2159,75
2282,93.3968253968254
2132,94
2135,21
2137,108
2203,67.8636363636364
2220,55.4285714285714
2138,54
2139,54
2140,60
2427,64.6821705426357
2143,56
2144,38
2145,17
2146,21
2147,52
2148,78
2149,75
2150,54
2160,62.3333333333333
2151,63
2152,79
2153,94
2154,17
2166,21
2155,21
2156,24
2157,76
2158,70
2184,60.8571428571429
2161,63
2162,63
2204,75.7692307692308
2164,94
2165,94
2167,21
2202,21
2208,53.1333333333333
2168,70
2169,58
2170,58
2171,61.8
2172,28
2498,66.6644736842105
2209,15.3
2173,26
2229,41.4941176470588
2174,176
2191,70
2192,66.6923076923077
2175,78
2176,8
2195,75
2177,60
2178,17
2179,17
2180,21
2216,59
2181,21
2578,80.7867803837953
2182,61
2185,22
2206,36.8
2186,17
2187,21
2188,21
2189,176
2190,125
2263,40.258064516129
2193,69
2213,64
2194,64
2223,51
2196,25
2197,21
2198,21
2230,61.8620689655172
2210,127.4
2211,193
2212,227
2199,133
2222,73
2200,73
2201,13
2236,102.933333333333
2214,78
2215,17
2217,21
2638,40.1030303030303
2218,44.3333333333333
2219,93
2271,49.5454545454546
2234,64
2248,22
2224,27.1428571428571
2225,6
2226,17
2227,17
2228,59
2231,36
2232,36
2519,67.7173913043478
2233,64
2235,13
2409,76.3065693430657
2237,66
2238,43
2266,42.5
2267,40.4137931034483
2239,59
2240,38
2244,62
2241,64
2251,59
2242,38
2243,57
2245,26
2247,14
2249,20
2250,17
2329,43.1090909090909
2332,69.625
2252,14
2273,91.5833333333333
2253,88
2408,75.9103448275862
2254,75
2564,141.846905537459
2268,53.1428571428572
2255,75
2270,59
2256,21
2257,21
2258,62
2259,36
2445,45.188
2260,75
2331,38.775
2285,19
2261,17
2280,137
2262,43
2264,32
2330,65.5223880597015
2274,37
2275,17
2276,38
2277,27.8
2278,40
2279,17
2281,43
2283,62
2284,66
2286,17
2287,38
2288,43
2289,60
2290,62
2371,73.3076923076923
2291,55
2292,53
2293,17
2294,17
2295,17
2321,50.7727272727273
2296,62
2297,56
2298,75
2299,219
2300,22
2301,11
2302,38
2312,38
2303,38
2305,127
2306,51
2352,49.3333333333333
2401,56.2285714285714
2307,8
2308,68
2309,68
2310,219
2311,10
2313,21
2314,21
2333,55.2857142857143
2315,127
2316,26
2317,64
2459,74.3480662983426
2318,36
2319,58
2344,21
2320,111
2348,136.428571428571
2364,51.7272727272727
2365,59.2631578947368
2422,69.9653846153846
2342,74
2322,40.5
2323,38
2324,21
2325,21
2356,76.2666666666667
2326,80
2327,76
2328,8
2426,54.6701030927835
2335,58
2395,38.90625
2373,40.2615384615385
2336,21
2346,111
2337,79
2338,63
2339,76
2412,47.4634146341463
2340,17
2341,69
2343,39
2355,17
2345,21
2347,41
2349,72
2350,63
2474,44.2159090909091
2351,65
2358,73
2353,73
2369,56.5294117647059
2393,68.5714285714286
2413,83.6818181818182
2354,39
2366,63
2357,70
2410,72.8
2359,69.8
2360,76
2381,54.6875
2361,65
2362,39
2430,39
2363,62
2745,57.7137452711223
2367,76
2368,73
2370,17
2372,39
2374,17
2375,17
2451,54.6603773584906
2376,133
