PolyID,MeanSite
520,33
521,34.3
527,28.375
522,26.5
524,14
559,32.2285714285714
523,27
579,38.2978723404255
581,24.1363636363636
531,18.7142857142857
532,24
525,14
526,30
528,37.5
529,38.25
533,14
562,14
544,10
535,30
536,28
537,29
539,16
540,26.5
541,10
542,10
543,10
545,31
546,45
547,29
548,27.6666666666667
549,19
568,23.8181818181818
550,14
551,14
565,10
563,14.5
575,41.875
591,23.4594594594595
552,48
595,67.4375
553,18.75
554,36
572,6
555,10
556,10
566,10
643,11.7857142857143
557,24
558,27
569,14
598,13.9375
570,13
571,13
574,10
576,33
577,23.6666666666667
578,22
580,26.5
582,14
583,15
584,22
585,10
590,10
614,10
586,43
587,34.6666666666667
638,24.6470588235294
607,31.6
588,4
646,9.5
589,10
641,12.9
592,38
594,46
1065,53.6285452881976
596,22.6666666666667
597,22
599,3
600,10
601,10
602,10
603,10
604,16
605,30
606,28
617,50.25
608,14
657,13.6666666666667
609,3
610,3
611,8
612,10
613,10
615,16
616,16
675,12.7843137254902
639,22.1555555555556
656,65.2727272727273
619,14
620,8.33333333333333
621,8
622,10
623,16
624,16
678,27.2105263157895
642,45.3
625,38
626,23
691,9.80952380952381
627,8
674,10
628,10
703,18.195652173913
629,28
630,30.5
631,25
663,25.3673469387755
784,9.51898734177215
632,9
633,10
634,10
651,10
635,10
679,29.8666666666667
661,43.7647058823529
636,26
637,30
645,3
647,10
648,10
649,10
650,10
652,18
653,29
654,30
719,63.6875
664,14
658,10
659,19.6923076923077
660,41
781,75.787037037037
762,45.1195652173913
673,15.5294117647059
665,4
666,10
667,27
668,31
669,31
670,45
671,37.6666666666667
672,14
684,14
676,16
677,18
680,29
704,74.7142857142857
681,30
682,35
736,15.5217391304348
683,14
776,14.1153846153846
685,7.5
740,24.4814814814815
718,13.5833333333333
686,18
687,38
688,33.5
689,37
713,11.6875
690,14
692,11
778,23.0634920634921
693,26
702,16
694,3
695,17.3333333333333
696,49
697,25.8571428571429
716,40.3548387096774
698,33
699,14
700,13
701,15
729,9.14705882352941
714,33.5454545454546
705,34
717,16
706,16
707,30
708,58
709,81
734,38.6923076923077
710,30
720,12
785,53.4375
721,31
722,46.6666666666667
723,58
724,39
725,30
747,13.75
726,16
727,17.1111111111111
728,13
1727,30.0739407366381
780,40.3789473684211
730,74.7142857142857
753,70.75
807,34.8148148148148
777,34.8125
731,13.5
851,27.53125
875,23.0853658536585
732,15.5
844,35.4672897196262
733,57
735,41
737,28
738,28
739,14
973,29.1329479768786
791,26.9310344827586
741,33
743,33
744,33
745,69.5
754,50.9166666666667
746,50
748,15
749,25
877,20.8322147651007
779,17.5555555555556
790,22
758,25.4285714285714
750,39
751,35
752,41
755,35
783,14.375
756,21
789,10
757,29.6666666666667
792,39.2352941176471
759,39
760,51.5
764,29.3333333333333
765,28.8
794,56
761,51
837,47.8550724637681
782,25.875
763,21
786,47.25
787,53.9
766,37
788,14
767,14
796,51.25
881,26.5686274509804
768,27
769,10
814,40.1428571428572
770,45
793,76.5
771,64.4
772,39
773,32
805,56.4
795,33.7142857142857
774,33
775,34
819,14
879,40.7961783439491
1044,7.69811320754717
797,10
798,11
799,29
800,53
801,47
802,63
803,45
804,58
815,30.625
806,22
886,40.0645161290323
808,35
809,33
829,36.5384615384615
817,28.5
839,25.6071428571429
810,14
887,13.9298245614035
811,8
812,9
813,30
848,31
816,34
818,14
820,52
821,51
822,7
831,51.6666666666667
882,35.7735849056604
823,24.8333333333333
845,40.8333333333333
824,58.5
825,63
826,67
827,71
856,46.0833333333333
828,34.5
830,36
980,20.5555555555556
832,34.5
833,29.3333333333333
834,55.6666666666667
835,64.6666666666667
836,50
987,29.3592233009709
849,34.5
838,33.5
840,50.8333333333333
983,12.4
841,22
878,18.3928571428571
842,47
843,24
846,64
883,51.8125
847,50
850,29.6666666666667
939,25.5588235294118
852,16
853,51
978,27.5875
863,32.7272727272727
865,57
855,56
880,30.9565217391304
857,29
1015,25.8353909465021
858,26
932,6
859,9
888,30.4
860,25
889,25.2647058823529
914,40.125
1106,23.8875305623472
861,36.25
862,12
864,36
866,56
976,42.4923076923077
885,44
867,38
868,25
869,50
975,27.3245614035088
916,29.6666666666667
1048,21.6981132075472
870,57
871,59
872,60.3333333333333
884,48.4615384615385
873,61
974,41.0476190476191
897,31.9166666666667
890,43
901,41.4285714285714
891,29.5
892,60
893,51.6666666666667
894,47.6666666666667
895,33
896,20
898,14
923,20.5925925925926
910,24
899,23.3333333333333
900,33.25
1053,19.9596412556054
928,38.9117647058824
902,54
903,26
904,46.5
905,45
906,41.6666666666667
907,41
908,38.75
909,17
911,27
924,26.25
912,30
913,32
915,36
1104,16.1656151419558
927,22.75
917,32.5555555555556
918,55
999,50.1379310344828
919,26.6666666666667
920,22
921,17
922,14
1109,6.02127659574468
1038,21.8
925,28
926,32
1035,77.156862745098
929,46
1013,44.4791666666667
930,47
1042,45.0606060606061
931,27.5
1040,36.2204724409449
933,14
934,14
935,12
936,25
937,15
938,23
940,16
941,16
942,35.5
943,31
1012,58.6219512195122
944,31
945,34
1057,49.6330275229358
982,35.0769230769231
977,36.4
946,31.125
947,32
948,25
949,34
950,27
951,57
952,45
964,47.3333333333333
953,35
954,43
955,23.5
956,19
957,15
958,29
1233,41.8944099378882
959,29
960,32
961,35
979,36.5
971,60.2
962,41
963,46
996,57.5
981,22.2
965,36
966,25
967,20
968,15
969,22
970,20
1064,26.7222222222222
1139,20.643216080402
986,49
990,19.6666666666667
972,24
984,16
985,32
988,27
989,25
1036,26.8870967741936
991,26
1163,6.44827586206897
1090,20.543956043956
992,22.3333333333333
993,30
1296,14.7316455696203
1039,36.7567567567568
1077,36.3013698630137
994,25.75
995,46.6666666666667
1002,27.9285714285714
997,45
998,40
1000,38.5
1001,33
1037,13.1395348837209
1003,26.75
1004,31.6
1117,31.6415094339623
1005,42
1006,52
1007,42
1079,26.1529411764706
1023,18.3
1008,22
1041,35.4285714285714
1009,19
1010,31.5
1011,44
1019,31
1014,46
1175,59.3219814241486
1016,23.6
1026,28.8
1027,30.375
1116,19.3028169014085
1017,74
1018,47.5
1020,25
1021,28
1022,32.6666666666667
1024,16
1025,3
1584,46.0616054760423
1028,39
1029,29
1030,31.5
1031,29
1032,15
1033,11
1050,36.6
1034,20
1176,32.0532544378698
1043,10
1045,23
1046,23
1047,28
1055,60.3333333333333
1049,47
1051,26
1052,32
1121,49.3380281690141
1054,20
1066,55.7142857142857
1056,51
1143,46.6052631578948
1058,27
1059,29
1060,4
1061,4
1073,3
1062,67.2
1063,15.6666666666667
1111,22.5148514851485
1067,59
1068,60.5
1069,37
1070,33
1071,4
1072,4
1074,11
1122,16.2307692307692
1075,59
1076,63
1078,39.25
1080,4
1081,32.5
1105,35.8666666666667
1112,21.3428571428571
1082,17
1123,32.448275862069
1083,34
1084,46.5
1085,65
1086,49
1087,42
1108,57.95
1088,3
1089,81.5
1091,42
1095,55
1092,65
1130,33.9074074074074
1113,32.8
1107,48
1093,3
1232,17.2592592592593
1094,11
1115,40.5714285714286
1384,17.1457142857143
1216,32.60625
1096,14
1097,45
1110,59.5714285714286
1098,34
1218,27.4657534246575
1099,11
1100,27
1101,28
1102,34
1217,27.6111111111111
1118,27.95
1114,30
1119,26
1120,34
1124,53
1125,33.8888888888889
1126,18
1127,38
1177,3
1128,3
1182,48.764705882353
1129,47
1138,42.5
1141,24.0909090909091
1131,36
1132,28
1133,30
1134,3
1148,3
1247,21.3488372093023
1135,24
1149,25.75
1136,45.5
1137,40
1140,17
1307,12.0903614457831
1178,40
1142,33
1211,34.0961538461539
1144,37.6666666666667
1145,24
1146,30
1147,3
1150,44
1151,32
1152,53
1153,18
1160,16.4
1154,30
1180,3
1155,45
1156,33
1157,43
1158,34
1159,14
1195,29.6346153846154
1161,39.3333333333333
1179,44.6666666666667
1282,34.7094017094017
1185,44.2857142857143
1198,37.7857142857143
1162,31
1257,3
1181,14.4848484848485
1164,48.5
1165,37
1166,34
1167,6
1212,23.6153846153846
1168,30
1169,12
1170,31
1171,54
1189,33.5
1215,50.8571428571429
1183,16.3333333333333
1172,45
1173,40
1184,67.1666666666667
1204,37.2
1174,35
1186,3
1191,25.75
1187,7
1259,51.0342857142857
1188,46
1190,15
1327,40.2605042016807
1203,62.625
1192,12
1193,6
1194,36
1196,56
1197,37
1205,33.8571428571429
1199,3
1207,24.6666666666667
1200,18
1201,36
1202,24
1264,30.4545454545455
1206,3
1397,23.8025477707006
1208,37
1209,10
1235,20.8269230769231
1210,39
1245,49.4666666666667
1213,35.3333333333333
1220,3
1214,7
1239,3
1271,34.1219512195122
1323,26.8816326530612
1219,3
1234,3
1295,54.0571428571429
1221,18.3333333333333
1240,19.4571428571429
1222,22
1223,41
1224,31
1225,32
1226,3
1237,3
1227,45
1236,26.4285714285714
1228,29
1297,35.7142857142857
1238,28.5
1229,3
1248,3.1875
1230,26
1241,53
1231,26
1255,28.5
1242,33
1354,18.0461893764434
1243,37
1252,25.5208333333333
1244,28
1246,33
1249,48
1250,49
1367,40.7042253521127
1251,39.5
1253,40
1254,46
1256,26
1499,31.3173374613003
1258,35.6
1395,49.8584474885845
1260,48
1294,64.0625
1261,39
1262,41
1263,40
1265,24.5
1266,25
1267,28
1293,27.0740740740741
1273,3
1268,37.5
1321,31.1875
1269,45
1270,37.3333333333333
1292,30.55
1272,67
1298,20.6153846153846
1274,43
1306,43.15
1275,48
1276,26.75
1277,26
1278,67
1279,67
1288,15.7692307692308
1280,20
1281,47
1302,40.8108108108108
1283,40
1310,32.4642857142857
1284,18.6
1285,53
1286,38
1291,26.6666666666667
1287,67
1365,20.9368421052632
1444,33.2196261682243
1289,27
1347,46.6388888888889
1290,41
1299,32.5
1300,20
1325,3.33333333333333
1301,4.75
1303,51
1304,36
1305,23
1407,17.2137931034483
1308,36
1309,47
1311,10
1312,17
1313,31.5
1314,3
1315,3
1316,4
1317,10
1348,39.1470588235294
1349,34.6666666666667
1318,36
1319,3
1320,3
1322,35
1423,34.3366336633663
1324,3.4
1326,34
1336,46.9090909090909
1328,17
1329,19
1330,28.6
1331,26
1332,3
1351,39.530612244898
1333,36.8
1334,37
1335,39
1360,36.6428571428571
1337,18
1396,17.0568181818182
1410,22.1527777777778
1350,13.4166666666667
1446,3.07194244604317
1447,27.2678571428571
1338,3
1339,35
1340,24
1341,41
1342,18
1352,32.5294117647059
1343,40
1344,39
1381,42.1219512195122
1345,24
1346,35
1389,26.9310344827586
1361,14.0769230769231
1500,9.13846153846154
1353,31.5
1377,14.2666666666667
1355,3
1507,42.4791666666667
1356,31
1357,44
1358,47.1666666666667
1359,40
1362,23
1363,39
1364,3
1366,10
1408,3
1414,35.9767441860465
1368,48.6
1369,29
1370,14
1371,22
1372,46.9166666666667
1373,38
1374,39
1375,31.6666666666667
1478,27.9784946236559
1382,29.6666666666667
1376,10.625
1378,39.8571428571429
1379,29
1380,58.3333333333333
1406,14
1383,41
1492,33.4417910447761
1398,12.0588235294118
1404,26.0714285714286
1385,32
1450,20.2830188679245
1386,47
1387,14
1399,10.75
1388,26
1725,17.4390495867769
1403,20.5294117647059
1390,14
1391,14
1400,10.5
1392,3
1393,26
1401,43.8333333333333
1394,24
1402,67.75
1422,53.5
1405,14
1409,45
1539,26.5407407407407
1411,13.875
1412,26
1413,41
1433,40.0769230769231
1445,39.0149253731343
1418,15
1420,3
1464,18.3448275862069
1415,45
1526,18.4606060606061
1463,19.9795918367347
1416,17
1417,10
1419,14.8333333333333
1448,17.3636363636364
1421,66.75
1424,25
1425,15
1458,23.6746987951807
1426,67.6666666666667
1427,56
1428,29
1564,3
1429,26
1430,3
1431,3
1432,3
1473,25.5333333333333
1434,68
1469,69.6779661016949
1435,62
1436,59
1471,29.5714285714286
1437,27
1438,14
1439,3
1452,57.8181818181818
1683,49.0245398773006
1449,71.25
1456,18.6595744680851
1440,26
1441,24
1442,53
1733,21.8268090154211
1443,15
1451,37.5
1453,21.1666666666667
1454,18
1455,52.3333333333333
1457,22
1459,61
1460,34
1475,38.1052631578947
1461,59
1462,20
1607,17.78391959799
1465,63
1466,25
1467,36
1468,65.5
1470,54.3333333333333
1472,35
1474,37
1498,21.0277777777778
1476,22
1489,25.7058823529412
1477,26.125
1560,18.7348837209302
1515,18.1351351351351
1479,48
1592,27.7391304347826
1480,40
1481,42
1482,28
1483,31
1487,53.25
1484,15.625
1485,25
1486,38
1502,39.2173913043478
1488,30
1493,27
1490,6
1517,15.1304347826087
1491,29.3333333333333
1675,21.0084033613445
1494,6
1501,25.8333333333333
1495,33
1541,51.3454545454546
1511,29.3333333333333
1496,30
1503,22.3913043478261
1497,25
1504,6.5
1505,7
1506,16
1508,46.5
1509,16
1510,31.5
1512,40
1513,17.5
1514,14
1583,12.4494382022472
1516,18
1524,14
1518,53.1428571428572
1519,24
1627,48.5982658959538
1520,14
1521,7.5
1522,6
1523,16
1528,20
1546,36.125
1582,19.3483146067416
1525,23
1532,41.375
1533,19.6
1527,3
1612,28.1147540983607
1537,37.375
1529,56
1561,24.5689655172414
1530,24
1531,32.5
1548,18.1333333333333
1544,11
1534,22
1535,47
1545,47
1536,44
1562,27.0476190476191
1538,24
1540,14
1554,37.6
1542,20
1549,14
1543,3
1551,28.3
1547,34
1563,36.3333333333333
1550,32
1552,47
1553,26
1629,32.39
1555,12
1565,30.5
1556,42
1631,34.2592592592593
1557,31
1558,40
1559,30
1566,47
1574,56.4
1590,14.84
1567,27
1568,14
1569,3
1570,3
1576,3
1571,6.5
1572,11.5
1573,14
1575,3
1580,3
1577,14
1601,27.4328358208955
1578,73
1579,37
1602,24.0531914893617
1680,76.4235294117647
1581,20.6
1591,43.5
1585,44
1681,18.9803921568627
1586,15
1587,23
1588,3
1726,42.3169642857143
1597,49.5714285714286
1589,22
1593,37
1598,43.125
1594,19
1671,41.8181818181818
1595,39
1596,40
1599,29
1640,13.8222222222222
1600,3
1609,24.6842105263158
1644,39.6428571428572
1603,41
1632,43.1376146788991
1611,8.33333333333333
1604,7
1605,32
1606,26
1682,36.0507246376812
1608,21.5
1610,39
1709,34.5428571428571
1613,25
1630,36.1627906976744
1614,37
1628,30.5294117647059
1615,40
1619,28.5
1616,29.6666666666667
1617,35
1618,61.5
1776,36.0427135678392
1620,39
1633,37.875
1621,26
1634,40
1622,13
1623,29.5
1624,27
1625,45
1646,44.9230769230769
1626,39.5
1641,6
1635,27
1636,59
1637,54.3333333333333
1638,30.5
1716,22.516393442623
1639,27.5
1642,18
1643,23
1659,48.5714285714286
1645,46
1647,51.1
1648,62.6666666666667
1654,47.6428571428572
1649,24
1650,33.2
1651,28
1661,19.1111111111111
1652,12
1663,33.625
1653,42
1655,37
1676,25.5789473684211
1673,36
1656,29.5
1657,37
1658,41
1660,41
1685,12.875
1662,27.5
1664,39
1665,28
1666,30
1667,23.5
1693,35.1666666666667
1668,18
1687,53.6666666666667
1689,36.7727272727273
1669,37
1928,42.0923379174853
1670,29.5
1672,19
1690,31.1111111111111
1729,17.5189873417722
1684,48.6666666666667
1674,39
1686,20
1677,36
1678,34
1679,23
1731,31.0352941176471
1688,39
1739,37.7875
1691,32
1692,16
1694,22
1699,25.48
1695,9
1696,33
1697,34.6666666666667
1698,40
1703,38.5
1775,24.0817610062893
1715,24.28125
1706,31.7142857142857
1960,42.617728531856
1700,24
1701,30.2
1702,37
1814,48.6523605150215
1704,21
1705,53.2727272727273
1713,31.75
1793,34.7511961722488
1707,20
1708,43
1732,32
1783,36.425
1710,49
1711,55
1712,30.5
1730,27.8196721311475
1714,22
1719,4
1735,18
1717,27
1718,38
1734,28.2
1720,4
1721,35
1722,30.3333333333333
1723,26.5
1724,44
1740,21.6666666666667
1743,17.2
1736,31
1737,24
1738,18
1746,24.5
1753,17.875
1741,17
1742,21
1744,35
1745,21.5
1752,39.1875
1747,23
1748,18
1749,15
1750,28
1813,30.6309523809524
1756,17.5
1751,37
1763,29.2
1757,27.4
1754,36.75
1761,9.66666666666667
1762,10.3333333333333
1755,38
1777,35.7560975609756
1758,29.2
1759,30.5
1760,20
1848,7.36931818181818
2023,27.0954446854664
1764,21.4
1856,25.7452830188679
1765,9
1766,18
1767,28.5
1779,36.8666666666667
1825,18.2764227642276
1768,23
1790,4
1769,18
1818,23.7912087912088
1770,37.5
1778,43.9375
1780,8.66666666666667
1771,28.5
1772,9
1773,42
1787,20.8125
1797,23.275
1774,23
1781,18
1782,30
1784,29
1785,44
1786,25
1788,28
1789,30.25
1791,33
1792,32
1794,47
1840,28.5573770491803
1795,30
1796,52
1815,25.35
1812,57.4166666666667
1805,31.6785714285714
1808,32.1538461538462
1798,41.5
1799,52
1800,40
1801,16
1816,35.3529411764706
1802,33.1111111111111
1821,45.1904761904762
1822,39.0714285714286
1803,41.75
1804,32
1806,21
1817,32.5
1807,30
1809,31
1810,32
1866,5.83846153846154
1811,19
1842,3.38461538461538
1872,33.2020202020202
1844,44.4375
1819,27.2727272727273
1820,26
2265,36.5872210953347
1857,10
1843,28.1111111111111
1828,11.0833333333333
1823,33
1824,47
1826,41
1827,8.33333333333333
1829,34
1830,34
1831,34
1832,47
1833,21
1834,22
1835,31.5
1846,47.3
1836,48.6
1837,36
1838,24.3333333333333
1839,21
1841,31
1863,44.8103448275862
1845,39
1858,25.5576923076923
1847,41
1854,37
1849,50
1882,47.6111111111111
1855,54.6666666666667
1850,40
1851,19.5
1852,26
1861,34.1818181818182
1893,8.66
1853,33
1891,49.9583333333333
1904,39.35
1859,3
1868,24.0833333333333
1860,18.5
1929,36.8389261744966
1862,41
1888,30.0625
1864,12.5
1875,23.6666666666667
1865,5.35
1867,45.6666666666667
1869,22
1870,24
1871,29
2126,27.399433427762
1883,22.1153846153846
1873,38.8
1874,15
1885,33
1876,34.8
1877,50
1878,50
1879,39.5
1899,47.4615384615385
1880,8
1881,25.3333333333333
1884,42
1886,41
1887,50
1889,49
1890,25
1892,32
1894,24
1900,48.5555555555556
1933,41.275
1895,40
1896,31
1897,51
1898,27
1931,17.8888888888889
1901,41.5
1902,25
1903,28
1905,20.3
1906,23
1939,28.1666666666667
1907,37.4285714285714
1908,41
1909,25
1910,31
1911,40
1912,5.66666666666667
1930,33.8333333333333
1913,55
1914,40
1915,20
1916,26.5
1917,32
1918,33
1919,28
1920,57
1924,11
1921,18
1932,30.5263157894737
1922,27.5
1923,30
2269,9.57901907356948
1944,26.1071428571429
1925,46
1934,18
1935,53
1926,32
2027,19.5576208178439
1927,27
1936,22.3333333333333
1982,18.095652173913
1937,42.5
1938,33.75
1947,15.6896551724138
1940,42
1941,17.1428571428571
1942,25.2
1943,20.3333333333333
1945,26.5
2334,49.5588052271313
2001,64.7840909090909
2024,24.0409556313993
1946,25
1950,28.25
1948,8
2597,57.6816370880116
1949,38
1951,31
1952,28
1955,26.4
1953,31
1954,21
1961,21.0769230769231
1956,31
2207,30.2885572139304
1957,14
1958,18.5
1959,23
1962,36
1983,37.6619718309859
1963,27
1966,15.5384615384615
1964,51.5
1999,32.9489795918367
1965,31
1967,6
1968,21
1987,8.03225806451613
1969,9
1971,36.75
1981,6
1970,32.375
1986,49.3333333333333
1974,5.5
1985,67.8333333333333
1984,66.7608695652174
1972,55
1973,26
1975,35
1976,59
1977,36
1991,5
1978,30
1992,33.6666666666667
1979,61.5
2128,27.0820512820513
1980,33
1988,20.5
1989,33.5
1990,6
2079,52.8060344827586
1993,7
1994,33
1995,31.75
1996,54
1997,6
2074,6
1998,5
2000,19
2006,35
2002,36.4285714285714
2003,55
2004,6.8
2005,8
2009,32.6666666666667
2022,37.9285714285714
2007,8
2026,36.0571428571429
2015,25.9230769230769
2008,32
2107,37.4204545454545
2010,8
2011,35
2012,54.5
2028,39.4705882352941
2077,7.796875
2013,18
2018,8
2014,8
2044,27.2
2032,69.4761904761905
2016,33
2017,25
2021,17.4
2025,20.6666666666667
2019,8
2046,45.6326530612245
2183,32.7298578199052
2033,38.5625
2062,7.09090909090909
2049,42.4939759036145
2020,43
2029,8
2118,37.3347107438017
2030,37
2031,37
2034,32.25
2129,21.0764331210191
2035,8
2036,8
2037,40.5
2038,36
2039,48
2040,34.6666666666667
2048,42.25
2055,21.5185185185185
2041,29.6666666666667
2042,34.125
2043,40
2054,10.6363636363636
2045,42.8571428571429
2053,27.8888888888889
2047,62.5
2075,8.75
2050,9
2051,41
2052,8
2078,27.1470588235294
2076,54.4545454545455
2099,29.0740740740741
2142,31.8260869565217
2056,8
2057,7
2058,8
2059,7
2060,78
2085,16.0666666666667
2061,28
2063,37
2064,10
2065,8
2066,8
2067,7
2068,7
2069,36.5
2130,19.5533980582524
2070,34
2071,25
2087,23.1904761904762
2081,49.9090909090909
2088,9.71428571428571
2072,8
2073,8
2080,28.2
2163,26.1176470588235
2095,12.25
2082,8.5
2083,7
2084,6
2112,10.4444444444444
2086,27
2092,23.625
2133,3
2089,10.3333333333333
2090,13
2091,6
2127,19.6206896551724
2093,12.0952380952381
2094,14
2096,7
2097,6
2111,6
2098,7
2104,28.375
2100,18
2109,11.3333333333333
2101,7
2102,8
2103,6
2113,7.33333333333333
2205,31.2133333333333
2105,47
2106,45
2246,25.9339622641509
2108,18
2110,8
2114,13.4
2115,13
2116,15
2117,7
2119,6
2136,12.625
2120,45
2131,49.25
2121,34
2122,28
